step,loss,params,config,heads,layers,hidden,intermediate,high_layers,compress
220000,1.4802,22743936,12_22_384_384,12,22,384,384,True,True
240000,1.4687,22743936,12_22_384_384,12,22,384,384,True,True
260000,1.4606,22743936,12_22_384_384,12,22,384,384,True,True
280000,1.4524,22743936,12_22_384_384,12,22,384,384,True,True
300000,1.4444,22743936,12_22_384_384,12,22,384,384,True,True
320000,1.4364,22743936,12_22_384_384,12,22,384,384,True,True
340000,1.4266,22743936,12_22_384_384,12,22,384,384,True,True
360000,1.4182,22743936,12_22_384_384,12,22,384,384,True,True
380000,1.4103,22743936,12_22_384_384,12,22,384,384,True,True
400000,1.4034,22743936,12_22_384_384,12,22,384,384,True,True
420000,1.3977,22743936,12_22_384_384,12,22,384,384,True,True
440000,1.3914,22743936,12_22_384_384,12,22,384,384,True,True
460000,1.3863,22743936,12_22_384_384,12,22,384,384,True,True
480000,1.3808,22743936,12_22_384_384,12,22,384,384,True,True
500000,1.3779,22743936,12_22_384_384,12,22,384,384,True,True
520000,1.3737,22743936,12_22_384_384,12,22,384,384,True,True
540000,1.3694,22743936,12_22_384_384,12,22,384,384,True,True
560000,1.3664,22743936,12_22_384_384,12,22,384,384,True,True
580000,1.3627,22743936,12_22_384_384,12,22,384,384,True,True
600000,1.3602,22743936,12_22_384_384,12,22,384,384,True,True
620000,1.3524,22743936,12_22_384_384,12,22,384,384,True,True
640000,1.3498,22743936,12_22_384_384,12,22,384,384,True,True
660000,1.3485,22743936,12_22_384_384,12,22,384,384,True,True
680000,1.3472,22743936,12_22_384_384,12,22,384,384,True,True
700000,1.3443,22743936,12_22_384_384,12,22,384,384,True,True
720000,1.3421,22743936,12_22_384_384,12,22,384,384,True,True
740000,1.3396,22743936,12_22_384_384,12,22,384,384,True,True
760000,1.3362,22743936,12_22_384_384,12,22,384,384,True,True
780000,1.3347,22743936,12_22_384_384,12,22,384,384,True,True
800000,1.3327,22743936,12_22_384_384,12,22,384,384,True,True
820000,1.3301,22743936,12_22_384_384,12,22,384,384,True,True
840000,1.3273,22743936,12_22_384_384,12,22,384,384,True,True
860000,1.3266,22743936,12_22_384_384,12,22,384,384,True,True
880000,1.3246,22743936,12_22_384_384,12,22,384,384,True,True
900000,1.3233,22743936,12_22_384_384,12,22,384,384,True,True
920000,1.3204,22743936,12_22_384_384,12,22,384,384,True,True
940000,1.3192,22743936,12_22_384_384,12,22,384,384,True,True
20000,1.9527,23535840,10_12_480_720,10,12,480,720,False,False
40000,1.7325,23535840,10_12_480_720,10,12,480,720,False,False
60000,1.6641,23535840,10_12_480_720,10,12,480,720,False,False
80000,1.6214,23535840,10_12_480_720,10,12,480,720,False,False
100000,1.587,23535840,10_12_480_720,10,12,480,720,False,False
120000,1.5589,23535840,10_12_480_720,10,12,480,720,False,False
140000,1.5377,23535840,10_12_480_720,10,12,480,720,False,False
160000,1.5191,23535840,10_12_480_720,10,12,480,720,False,False
180000,1.5044,23535840,10_12_480_720,10,12,480,720,False,False
200000,1.4905,23535840,10_12_480_720,10,12,480,720,False,False
220000,1.4787,23535840,10_12_480_720,10,12,480,720,False,False
240000,1.4671,23535840,10_12_480_720,10,12,480,720,False,False
260000,1.4592,23535840,10_12_480_720,10,12,480,720,False,False
280000,1.4512,23535840,10_12_480_720,10,12,480,720,False,False
300000,1.4432,23535840,10_12_480_720,10,12,480,720,False,False
320000,1.4352,23535840,10_12_480_720,10,12,480,720,False,False
340000,1.4257,23535840,10_12_480_720,10,12,480,720,False,False
360000,1.4174,23535840,10_12_480_720,10,12,480,720,False,False
380000,1.4096,23535840,10_12_480_720,10,12,480,720,False,False
400000,1.4027,23535840,10_12_480_720,10,12,480,720,False,False
420000,1.3969,23535840,10_12_480_720,10,12,480,720,False,False
440000,1.3908,23535840,10_12_480_720,10,12,480,720,False,False
460000,1.3859,23535840,10_12_480_720,10,12,480,720,False,False
480000,1.3803,23535840,10_12_480_720,10,12,480,720,False,False
500000,1.3774,23535840,10_12_480_720,10,12,480,720,False,False
520000,1.3732,23535840,10_12_480_720,10,12,480,720,False,False
540000,1.3691,23535840,10_12_480_720,10,12,480,720,False,False
560000,1.3663,23535840,10_12_480_720,10,12,480,720,False,False
580000,1.3625,23535840,10_12_480_720,10,12,480,720,False,False
600000,1.3602,23535840,10_12_480_720,10,12,480,720,False,False
620000,1.3523,23535840,10_12_480_720,10,12,480,720,False,False
640000,1.3497,23535840,10_12_480_720,10,12,480,720,False,False
660000,1.3474,23535840,10_12_480_720,10,12,480,720,False,False
680000,1.3452,23535840,10_12_480_720,10,12,480,720,False,False
700000,1.3424,23535840,10_12_480_720,10,12,480,720,False,False
720000,1.3403,23535840,10_12_480_720,10,12,480,720,False,False
740000,1.339,23535840,10_12_480_720,10,12,480,720,False,False
760000,1.3365,23535840,10_12_480_720,10,12,480,720,False,False
780000,1.3342,23535840,10_12_480_720,10,12,480,720,False,False
800000,1.3321,23535840,10_12_480_720,10,12,480,720,False,False
820000,1.3311,23535840,10_12_480_720,10,12,480,720,False,False
840000,1.329,23535840,10_12_480_720,10,12,480,720,False,False
860000,1.3242,23535840,10_12_480_720,10,12,480,720,False,False
880000,1.3228,23535840,10_12_480_720,10,12,480,720,False,False
900000,1.322,23535840,10_12_480_720,10,12,480,720,False,False
920000,1.3195,23535840,10_12_480_720,10,12,480,720,False,False
940000,1.3188,23535840,10_12_480_720,10,12,480,720,False,False
960000,1.3175,23535840,10_12_480_720,10,12,480,720,False,False
980000,1.3156,23535840,10_12_480_720,10,12,480,720,False,False
1000000,1.3144,23535840,10_12_480_720,10,12,480,720,False,False
1020000,1.3125,23535840,10_12_480_720,10,12,480,720,False,False
1040000,1.3113,23535840,10_12_480_720,10,12,480,720,False,False
1060000,1.3096,23535840,10_12_480_720,10,12,480,720,False,False
1080000,1.3081,23535840,10_12_480_720,10,12,480,720,False,False
1100000,1.308,23535840,10_12_480_720,10,12,480,720,False,False
1120000,1.3066,23535840,10_12_480_720,10,12,480,720,False,False
1140000,1.3052,23535840,10_12_480_720,10,12,480,720,False,False
1160000,1.3049,23535840,10_12_480_720,10,12,480,720,False,False
1180000,1.3031,23535840,10_12_480_720,10,12,480,720,False,False
1200000,1.303,23535840,10_12_480_720,10,12,480,720,False,False
1220000,1.2979,23535840,10_12_480_720,10,12,480,720,False,False
20000,1.9568,23624064,6_16_384_768,6,16,384,768,True,False
40000,1.736,23624064,6_16_384_768,6,16,384,768,True,False
60000,1.6661,23624064,6_16_384_768,6,16,384,768,True,False
80000,1.6239,23624064,6_16_384_768,6,16,384,768,True,False
100000,1.59,23624064,6_16_384_768,6,16,384,768,True,False
120000,1.5623,23624064,6_16_384_768,6,16,384,768,True,False
140000,1.541,23624064,6_16_384_768,6,16,384,768,True,False
160000,1.5222,23624064,6_16_384_768,6,16,384,768,True,False
180000,1.5076,23624064,6_16_384_768,6,16,384,768,True,False
200000,1.4939,23624064,6_16_384_768,6,16,384,768,True,False
220000,1.4825,23624064,6_16_384_768,6,16,384,768,True,False
240000,1.4706,23624064,6_16_384_768,6,16,384,768,True,False
260000,1.4628,23624064,6_16_384_768,6,16,384,768,True,False
280000,1.4548,23624064,6_16_384_768,6,16,384,768,True,False
300000,1.4468,23624064,6_16_384_768,6,16,384,768,True,False
320000,1.4389,23624064,6_16_384_768,6,16,384,768,True,False
340000,1.4288,23624064,6_16_384_768,6,16,384,768,True,False
360000,1.4202,23624064,6_16_384_768,6,16,384,768,True,False
380000,1.4123,23624064,6_16_384_768,6,16,384,768,True,False
20000,1.9448,24190320,10_14_560_280,10,14,560,280,False,True
40000,1.732,24190320,10_14_560_280,10,14,560,280,False,True
60000,1.6659,24190320,10_14_560_280,10,14,560,280,False,True
80000,1.6239,24190320,10_14_560_280,10,14,560,280,False,True
100000,1.5921,24190320,10_14_560_280,10,14,560,280,False,True
120000,1.5664,24190320,10_14_560_280,10,14,560,280,False,True
140000,1.5469,24190320,10_14_560_280,10,14,560,280,False,True
160000,1.5295,24190320,10_14_560_280,10,14,560,280,False,True
180000,1.5158,24190320,10_14_560_280,10,14,560,280,False,True
200000,1.5027,24190320,10_14_560_280,10,14,560,280,False,True
220000,1.4918,24190320,10_14_560_280,10,14,560,280,False,True
240000,1.4805,24190320,10_14_560_280,10,14,560,280,False,True
260000,1.4725,24190320,10_14_560_280,10,14,560,280,False,True
280000,1.4648,24190320,10_14_560_280,10,14,560,280,False,True
300000,1.4564,24190320,10_14_560_280,10,14,560,280,False,True
320000,1.4487,24190320,10_14_560_280,10,14,560,280,False,True
340000,1.4389,24190320,10_14_560_280,10,14,560,280,False,True
360000,1.4305,24190320,10_14_560_280,10,14,560,280,False,True
380000,1.4226,24190320,10_14_560_280,10,14,560,280,False,True
400000,1.4158,24190320,10_14_560_280,10,14,560,280,False,True
420000,1.4101,24190320,10_14_560_280,10,14,560,280,False,True
440000,1.4037,24190320,10_14_560_280,10,14,560,280,False,True
460000,1.3989,24190320,10_14_560_280,10,14,560,280,False,True
480000,1.3933,24190320,10_14_560_280,10,14,560,280,False,True
500000,1.3901,24190320,10_14_560_280,10,14,560,280,False,True
520000,1.3861,24190320,10_14_560_280,10,14,560,280,False,True
540000,1.3817,24190320,10_14_560_280,10,14,560,280,False,True
560000,1.3789,24190320,10_14_560_280,10,14,560,280,False,True
580000,1.3749,24190320,10_14_560_280,10,14,560,280,False,True
600000,1.3724,24190320,10_14_560_280,10,14,560,280,False,True
620000,1.3647,24190320,10_14_560_280,10,14,560,280,False,True
640000,1.3619,24190320,10_14_560_280,10,14,560,280,False,True
20000,1.9546,22593408,6_18_384_576,6,18,384,576,True,False
40000,1.7343,22593408,6_18_384_576,6,18,384,576,True,False
60000,1.6652,22593408,6_18_384_576,6,18,384,576,True,False
80000,1.6244,22593408,6_18_384_576,6,18,384,576,True,False
100000,1.5923,22593408,6_18_384_576,6,18,384,576,True,False
120000,1.5657,22593408,6_18_384_576,6,18,384,576,True,False
140000,1.5449,22593408,6_18_384_576,6,18,384,576,True,False
160000,1.5265,22593408,6_18_384_576,6,18,384,576,True,False
180000,1.5124,22593408,6_18_384_576,6,18,384,576,True,False
200000,1.4989,22593408,6_18_384_576,6,18,384,576,True,False
220000,1.4877,22593408,6_18_384_576,6,18,384,576,True,False
240000,1.4764,22593408,6_18_384_576,6,18,384,576,True,False
260000,1.4687,22593408,6_18_384_576,6,18,384,576,True,False
280000,1.4608,22593408,6_18_384_576,6,18,384,576,True,False
300000,1.4529,22593408,6_18_384_576,6,18,384,576,True,False
320000,1.4452,22593408,6_18_384_576,6,18,384,576,True,False
340000,1.4357,22593408,6_18_384_576,6,18,384,576,True,False
360000,1.4274,22593408,6_18_384_576,6,18,384,576,True,False
20000,1.952,22515136,8_16_448_448,8,16,448,448,True,True
40000,1.7328,22515136,8_16_448_448,8,16,448,448,True,True
60000,1.6657,22515136,8_16_448_448,8,16,448,448,True,True
80000,1.6258,22515136,8_16_448_448,8,16,448,448,True,True
100000,1.5938,22515136,8_16_448_448,8,16,448,448,True,True
120000,1.5671,22515136,8_16_448_448,8,16,448,448,True,True
140000,1.5461,22515136,8_16_448_448,8,16,448,448,True,True
160000,1.5281,22515136,8_16_448_448,8,16,448,448,True,True
180000,1.5139,22515136,8_16_448_448,8,16,448,448,True,True
200000,1.5005,22515136,8_16_448_448,8,16,448,448,True,True
220000,1.4893,22515136,8_16_448_448,8,16,448,448,True,True
240000,1.4776,22515136,8_16_448_448,8,16,448,448,True,True
260000,1.4697,22515136,8_16_448_448,8,16,448,448,True,True
280000,1.4618,22515136,8_16_448_448,8,16,448,448,True,True
300000,1.4534,22515136,8_16_448_448,8,16,448,448,True,True
320000,1.4456,22515136,8_16_448_448,8,16,448,448,True,True
340000,1.4361,22515136,8_16_448_448,8,16,448,448,True,True
360000,1.4274,22515136,8_16_448_448,8,16,448,448,True,True
380000,1.4193,22515136,8_16_448_448,8,16,448,448,True,True
400000,1.4124,22515136,8_16_448_448,8,16,448,448,True,True
420000,1.4067,22515136,8_16_448_448,8,16,448,448,True,True
440000,1.4006,22515136,8_16_448_448,8,16,448,448,True,True
460000,1.3956,22515136,8_16_448_448,8,16,448,448,True,True
480000,1.3898,22515136,8_16_448_448,8,16,448,448,True,True
500000,1.3866,22515136,8_16_448_448,8,16,448,448,True,True
520000,1.3825,22515136,8_16_448_448,8,16,448,448,True,True
540000,1.3782,22515136,8_16_448_448,8,16,448,448,True,True
560000,1.3752,22515136,8_16_448_448,8,16,448,448,True,True
580000,1.3714,22515136,8_16_448_448,8,16,448,448,True,True
600000,1.3689,22515136,8_16_448_448,8,16,448,448,True,True
620000,1.3613,22515136,8_16_448_448,8,16,448,448,True,True
640000,1.3582,22515136,8_16_448_448,8,16,448,448,True,True
660000,1.3559,22515136,8_16_448_448,8,16,448,448,True,True
680000,1.3537,22515136,8_16_448_448,8,16,448,448,True,True
700000,1.3515,22515136,8_16_448_448,8,16,448,448,True,True
720000,1.3494,22515136,8_16_448_448,8,16,448,448,True,True
740000,1.3475,22515136,8_16_448_448,8,16,448,448,True,True
760000,1.3442,22515136,8_16_448_448,8,16,448,448,True,True
780000,1.3427,22515136,8_16_448_448,8,16,448,448,True,True
800000,1.3406,22515136,8_16_448_448,8,16,448,448,True,True
820000,1.338,22515136,8_16_448_448,8,16,448,448,True,True
840000,1.3354,22515136,8_16_448_448,8,16,448,448,True,True
860000,1.3348,22515136,8_16_448_448,8,16,448,448,True,True
880000,1.3325,22515136,8_16_448_448,8,16,448,448,True,True
900000,1.3314,22515136,8_16_448_448,8,16,448,448,True,True
920000,1.3285,22515136,8_16_448_448,8,16,448,448,True,True
940000,1.3276,22515136,8_16_448_448,8,16,448,448,True,True
960000,1.3259,22515136,8_16_448_448,8,16,448,448,True,True
980000,1.3236,22515136,8_16_448_448,8,16,448,448,True,True
1000000,1.3224,22515136,8_16_448_448,8,16,448,448,True,True
1020000,1.3203,22515136,8_16_448_448,8,16,448,448,True,True
1040000,1.319,22515136,8_16_448_448,8,16,448,448,True,True
1060000,1.3172,22515136,8_16_448_448,8,16,448,448,True,True
1080000,1.3156,22515136,8_16_448_448,8,16,448,448,True,True
1100000,1.3153,22515136,8_16_448_448,8,16,448,448,True,True
1120000,1.3139,22515136,8_16_448_448,8,16,448,448,True,True
1140000,1.3124,22515136,8_16_448_448,8,16,448,448,True,True
1160000,1.3119,22515136,8_16_448_448,8,16,448,448,True,True
1180000,1.31,22515136,8_16_448_448,8,16,448,448,True,True
1200000,1.3097,22515136,8_16_448_448,8,16,448,448,True,True
1220000,1.3041,22515136,8_16_448_448,8,16,448,448,True,True
1240000,1.303,22515136,8_16_448_448,8,16,448,448,True,True
20000,1.9441,24326848,14_22_448_224,14,22,448,224,False,True
40000,1.7299,24326848,14_22_448_224,14,22,448,224,False,True
60000,1.6642,24326848,14_22_448_224,14,22,448,224,False,True
80000,1.6227,24326848,14_22_448_224,14,22,448,224,False,True
100000,1.59,24326848,14_22_448_224,14,22,448,224,False,True
120000,1.5627,24326848,14_22_448_224,14,22,448,224,False,True
140000,1.5412,24326848,14_22_448_224,14,22,448,224,False,True
160000,1.5223,24326848,14_22_448_224,14,22,448,224,False,True
180000,1.5076,24326848,14_22_448_224,14,22,448,224,False,True
200000,1.494,24326848,14_22_448_224,14,22,448,224,False,True
220000,1.4825,24326848,14_22_448_224,14,22,448,224,False,True
240000,1.4707,24326848,14_22_448_224,14,22,448,224,False,True
260000,1.4628,24326848,14_22_448_224,14,22,448,224,False,True
280000,1.4545,24326848,14_22_448_224,14,22,448,224,False,True
300000,1.4466,24326848,14_22_448_224,14,22,448,224,False,True
320000,1.4386,24326848,14_22_448_224,14,22,448,224,False,True
340000,1.4291,24326848,14_22_448_224,14,22,448,224,False,True
360000,1.4204,24326848,14_22_448_224,14,22,448,224,False,True
380000,1.4124,24326848,14_22_448_224,14,22,448,224,False,True
400000,1.4056,24326848,14_22_448_224,14,22,448,224,False,True
420000,1.3996,24326848,14_22_448_224,14,22,448,224,False,True
440000,1.3934,24326848,14_22_448_224,14,22,448,224,False,True
460000,1.3882,24326848,14_22_448_224,14,22,448,224,False,True
480000,1.3825,24326848,14_22_448_224,14,22,448,224,False,True
500000,1.3795,24326848,14_22_448_224,14,22,448,224,False,True
520000,1.3753,24326848,14_22_448_224,14,22,448,224,False,True
540000,1.3711,24326848,14_22_448_224,14,22,448,224,False,True
560000,1.3681,24326848,14_22_448_224,14,22,448,224,False,True
580000,1.3642,24326848,14_22_448_224,14,22,448,224,False,True
600000,1.3615,24326848,14_22_448_224,14,22,448,224,False,True
620000,1.3537,24326848,14_22_448_224,14,22,448,224,False,True
640000,1.3508,24326848,14_22_448_224,14,22,448,224,False,True
660000,1.3484,24326848,14_22_448_224,14,22,448,224,False,True
680000,1.3461,24326848,14_22_448_224,14,22,448,224,False,True
700000,1.3431,24326848,14_22_448_224,14,22,448,224,False,True
720000,1.3411,24326848,14_22_448_224,14,22,448,224,False,True
740000,1.3397,24326848,14_22_448_224,14,22,448,224,False,True
760000,1.3371,24326848,14_22_448_224,14,22,448,224,False,True
780000,1.3348,24326848,14_22_448_224,14,22,448,224,False,True
800000,1.3326,24326848,14_22_448_224,14,22,448,224,False,True
820000,1.3314,24326848,14_22_448_224,14,22,448,224,False,True
840000,1.3294,24326848,14_22_448_224,14,22,448,224,False,True
860000,1.3276,24326848,14_22_448_224,14,22,448,224,False,True
880000,1.3253,24326848,14_22_448_224,14,22,448,224,False,True
20000,1.9494,22850400,12_18_480_240,12,18,480,240,False,True
40000,1.734,22850400,12_18_480_240,12,18,480,240,False,True
60000,1.6684,22850400,12_18_480_240,12,18,480,240,False,True
80000,1.6271,22850400,12_18_480_240,12,18,480,240,False,True
100000,1.5948,22850400,12_18_480_240,12,18,480,240,False,True
120000,1.5682,22850400,12_18_480_240,12,18,480,240,False,True
140000,1.5474,22850400,12_18_480_240,12,18,480,240,False,True
160000,1.5291,22850400,12_18_480_240,12,18,480,240,False,True
180000,1.5152,22850400,12_18_480_240,12,18,480,240,False,True
200000,1.5016,22850400,12_18_480_240,12,18,480,240,False,True
220000,1.4904,22850400,12_18_480_240,12,18,480,240,False,True
240000,1.4789,22850400,12_18_480_240,12,18,480,240,False,True
260000,1.4712,22850400,12_18_480_240,12,18,480,240,False,True
280000,1.4632,22850400,12_18_480_240,12,18,480,240,False,True
300000,1.4553,22850400,12_18_480_240,12,18,480,240,False,True
320000,1.4475,22850400,12_18_480_240,12,18,480,240,False,True
340000,1.4379,22850400,12_18_480_240,12,18,480,240,False,True
360000,1.4296,22850400,12_18_480_240,12,18,480,240,False,True
380000,1.4215,22850400,12_18_480_240,12,18,480,240,False,True
400000,1.4146,22850400,12_18_480_240,12,18,480,240,False,True
420000,1.4089,22850400,12_18_480_240,12,18,480,240,False,True
440000,1.4027,22850400,12_18_480_240,12,18,480,240,False,True
460000,1.3976,22850400,12_18_480_240,12,18,480,240,False,True
480000,1.3921,22850400,12_18_480_240,12,18,480,240,False,True
500000,1.3889,22850400,12_18_480_240,12,18,480,240,False,True
520000,1.3849,22850400,12_18_480_240,12,18,480,240,False,True
540000,1.3806,22850400,12_18_480_240,12,18,480,240,False,True
560000,1.3778,22850400,12_18_480_240,12,18,480,240,False,True
580000,1.374,22850400,12_18_480_240,12,18,480,240,False,True
600000,1.3714,22850400,12_18_480_240,12,18,480,240,False,True
620000,1.3638,22850400,12_18_480_240,12,18,480,240,False,True
640000,1.361,22850400,12_18_480_240,12,18,480,240,False,True
660000,1.3585,22850400,12_18_480_240,12,18,480,240,False,True
680000,1.3563,22850400,12_18_480_240,12,18,480,240,False,True
700000,1.3532,22850400,12_18_480_240,12,18,480,240,False,True
720000,1.3511,22850400,12_18_480_240,12,18,480,240,False,True
740000,1.3498,22850400,12_18_480_240,12,18,480,240,False,True
760000,1.3473,22850400,12_18_480_240,12,18,480,240,False,True
780000,1.3449,22850400,12_18_480_240,12,18,480,240,False,True
800000,1.3429,22850400,12_18_480_240,12,18,480,240,False,True
820000,1.3418,22850400,12_18_480_240,12,18,480,240,False,True
20000,1.9513,23918272,8_14_448_672,8,14,448,672,False,False
40000,1.7273,23918272,8_14_448_672,8,14,448,672,False,False
60000,1.6585,23918272,8_14_448_672,8,14,448,672,False,False
80000,1.6173,23918272,8_14_448_672,8,14,448,672,False,False
100000,1.5845,23918272,8_14_448_672,8,14,448,672,False,False
120000,1.5585,23918272,8_14_448_672,8,14,448,672,False,False
140000,1.5387,23918272,8_14_448_672,8,14,448,672,False,False
160000,1.521,23918272,8_14_448_672,8,14,448,672,False,False
180000,1.5074,23918272,8_14_448_672,8,14,448,672,False,False
200000,1.4944,23918272,8_14_448_672,8,14,448,672,False,False
220000,1.4835,23918272,8_14_448_672,8,14,448,672,False,False
240000,1.4723,23918272,8_14_448_672,8,14,448,672,False,False
260000,1.4645,23918272,8_14_448_672,8,14,448,672,False,False
280000,1.4567,23918272,8_14_448_672,8,14,448,672,False,False
300000,1.4487,23918272,8_14_448_672,8,14,448,672,False,False
320000,1.4412,23918272,8_14_448_672,8,14,448,672,False,False
340000,1.4317,23918272,8_14_448_672,8,14,448,672,False,False
360000,1.4235,23918272,8_14_448_672,8,14,448,672,False,False
380000,1.4157,23918272,8_14_448_672,8,14,448,672,False,False
400000,1.4089,23918272,8_14_448_672,8,14,448,672,False,False
420000,1.4033,23918272,8_14_448_672,8,14,448,672,False,False
440000,1.3973,23918272,8_14_448_672,8,14,448,672,False,False
460000,1.3923,23918272,8_14_448_672,8,14,448,672,False,False
480000,1.3869,23918272,8_14_448_672,8,14,448,672,False,False
500000,1.384,23918272,8_14_448_672,8,14,448,672,False,False
520000,1.3799,23918272,8_14_448_672,8,14,448,672,False,False
540000,1.3758,23918272,8_14_448_672,8,14,448,672,False,False
560000,1.373,23918272,8_14_448_672,8,14,448,672,False,False
580000,1.3692,23918272,8_14_448_672,8,14,448,672,False,False
600000,1.3668,23918272,8_14_448_672,8,14,448,672,False,False
620000,1.359,23918272,8_14_448_672,8,14,448,672,False,False
640000,1.3561,23918272,8_14_448_672,8,14,448,672,False,False
660000,1.3541,23918272,8_14_448_672,8,14,448,672,False,False
680000,1.3517,23918272,8_14_448_672,8,14,448,672,False,False
