step,loss,params,config,heads,layers,hidden,intermediate,high_layers,compress
940000,1.3648,13952320,8_16_320_480,8,16,320,480,True,False
960000,1.3636,13952320,8_16_320_480,8,16,320,480,True,False
980000,1.3617,13952320,8_16_320_480,8,16,320,480,True,False
1000000,1.3606,13952320,8_16_320_480,8,16,320,480,True,False
1020000,1.359,13952320,8_16_320_480,8,16,320,480,True,False
1040000,1.3576,13952320,8_16_320_480,8,16,320,480,True,False
1060000,1.3558,13952320,8_16_320_480,8,16,320,480,True,False
1080000,1.3547,13952320,8_16_320_480,8,16,320,480,True,False
1100000,1.3545,13952320,8_16_320_480,8,16,320,480,True,False
1120000,1.3532,13952320,8_16_320_480,8,16,320,480,True,False
1140000,1.3517,13952320,8_16_320_480,8,16,320,480,True,False
1160000,1.3519,13952320,8_16_320_480,8,16,320,480,True,False
1180000,1.3499,13952320,8_16_320_480,8,16,320,480,True,False
1200000,1.3498,13952320,8_16_320_480,8,16,320,480,True,False
1220000,1.3453,13952320,8_16_320_480,8,16,320,480,True,False
1240000,1.3446,13952320,8_16_320_480,8,16,320,480,True,False
1260000,1.3426,13952320,8_16_320_480,8,16,320,480,True,False
1280000,1.3459,13952320,8_16_320_480,8,16,320,480,True,False
1300000,1.3451,13952320,8_16_320_480,8,16,320,480,True,False
1320000,1.3441,13952320,8_16_320_480,8,16,320,480,True,False
1340000,1.3435,13952320,8_16_320_480,8,16,320,480,True,False
1360000,1.3415,13952320,8_16_320_480,8,16,320,480,True,False
1380000,1.3414,13952320,8_16_320_480,8,16,320,480,True,False
1400000,1.3405,13952320,8_16_320_480,8,16,320,480,True,False
1420000,1.3394,13952320,8_16_320_480,8,16,320,480,True,False
1440000,1.3376,13952320,8_16_320_480,8,16,320,480,True,False
1460000,1.3359,13952320,8_16_320_480,8,16,320,480,True,False
1480000,1.335,13952320,8_16_320_480,8,16,320,480,True,False
1500000,1.3348,13952320,8_16_320_480,8,16,320,480,True,False
1520000,1.3322,13952320,8_16_320_480,8,16,320,480,True,False
1540000,1.3328,13952320,8_16_320_480,8,16,320,480,True,False
1560000,1.3317,13952320,8_16_320_480,8,16,320,480,True,False
1580000,1.3305,13952320,8_16_320_480,8,16,320,480,True,False
1600000,1.3307,13952320,8_16_320_480,8,16,320,480,True,False
1620000,1.3281,13952320,8_16_320_480,8,16,320,480,True,False
1640000,1.3282,13952320,8_16_320_480,8,16,320,480,True,False
1660000,1.3273,13952320,8_16_320_480,8,16,320,480,True,False
1680000,1.3264,13952320,8_16_320_480,8,16,320,480,True,False
1700000,1.3265,13952320,8_16_320_480,8,16,320,480,True,False
1720000,1.3259,13952320,8_16_320_480,8,16,320,480,True,False
1740000,1.3251,13952320,8_16_320_480,8,16,320,480,True,False
1760000,1.3253,13952320,8_16_320_480,8,16,320,480,True,False
1780000,1.3237,13952320,8_16_320_480,8,16,320,480,True,False
1800000,1.3244,13952320,8_16_320_480,8,16,320,480,True,False
1820000,1.3214,13952320,8_16_320_480,8,16,320,480,True,False
1840000,1.3191,13952320,8_16_320_480,8,16,320,480,True,False
1860000,1.3193,13952320,8_16_320_480,8,16,320,480,True,False
1880000,1.3188,13952320,8_16_320_480,8,16,320,480,True,False
1900000,1.3194,13952320,8_16_320_480,8,16,320,480,True,False
1920000,1.3189,13952320,8_16_320_480,8,16,320,480,True,False
1940000,1.3185,13952320,8_16_320_480,8,16,320,480,True,False
1960000,1.3179,13952320,8_16_320_480,8,16,320,480,True,False
1980000,1.3188,13952320,8_16_320_480,8,16,320,480,True,False
2000000,1.317,13952320,8_16_320_480,8,16,320,480,True,False
2020000,1.3171,13952320,8_16_320_480,8,16,320,480,True,False
2040000,1.3163,13952320,8_16_320_480,8,16,320,480,True,False
2060000,1.3169,13952320,8_16_320_480,8,16,320,480,True,False
2080000,1.3158,13952320,8_16_320_480,8,16,320,480,True,False
2100000,1.3147,13952320,8_16_320_480,8,16,320,480,True,False
2120000,1.3095,13952320,8_16_320_480,8,16,320,480,True,False
2140000,1.3105,13952320,8_16_320_480,8,16,320,480,True,False
2160000,1.31,13952320,8_16_320_480,8,16,320,480,True,False
2180000,1.3089,13952320,8_16_320_480,8,16,320,480,True,False
2200000,1.3099,13952320,8_16_320_480,8,16,320,480,True,False
2220000,1.3081,13952320,8_16_320_480,8,16,320,480,True,False
2240000,1.3078,13952320,8_16_320_480,8,16,320,480,True,False
2260000,1.3078,13952320,8_16_320_480,8,16,320,480,True,False
2280000,1.3074,13952320,8_16_320_480,8,16,320,480,True,False
2300000,1.3074,13952320,8_16_320_480,8,16,320,480,True,False
2320000,1.3065,13952320,8_16_320_480,8,16,320,480,True,False
20000,1.9903,12694320,10_22_240_480,10,22,240,480,True,False
40000,1.763,12694320,10_22_240_480,10,22,240,480,True,False
60000,1.6934,12694320,10_22_240_480,10,22,240,480,True,False
80000,1.6506,12694320,10_22_240_480,10,22,240,480,True,False
100000,1.6186,12694320,10_22_240_480,10,22,240,480,True,False
120000,1.5919,12694320,10_22_240_480,10,22,240,480,True,False
140000,1.5705,12694320,10_22_240_480,10,22,240,480,True,False
160000,1.552,12694320,10_22_240_480,10,22,240,480,True,False
180000,1.5376,12694320,10_22_240_480,10,22,240,480,True,False
200000,1.5241,12694320,10_22_240_480,10,22,240,480,True,False
220000,1.5131,12694320,10_22_240_480,10,22,240,480,True,False
240000,1.5015,12694320,10_22_240_480,10,22,240,480,True,False
260000,1.4937,12694320,10_22_240_480,10,22,240,480,True,False
280000,1.4858,12694320,10_22_240_480,10,22,240,480,True,False
300000,1.4778,12694320,10_22_240_480,10,22,240,480,True,False
320000,1.4702,12694320,10_22_240_480,10,22,240,480,True,False
340000,1.461,12694320,10_22_240_480,10,22,240,480,True,False
360000,1.4531,12694320,10_22_240_480,10,22,240,480,True,False
380000,1.4454,12694320,10_22_240_480,10,22,240,480,True,False
400000,1.4391,12694320,10_22_240_480,10,22,240,480,True,False
420000,1.4338,12694320,10_22_240_480,10,22,240,480,True,False
440000,1.4277,12694320,10_22_240_480,10,22,240,480,True,False
460000,1.4232,12694320,10_22_240_480,10,22,240,480,True,False
480000,1.4179,12694320,10_22_240_480,10,22,240,480,True,False
500000,1.4153,12694320,10_22_240_480,10,22,240,480,True,False
520000,1.4115,12694320,10_22_240_480,10,22,240,480,True,False
540000,1.4075,12694320,10_22_240_480,10,22,240,480,True,False
560000,1.405,12694320,10_22_240_480,10,22,240,480,True,False
580000,1.4014,12694320,10_22_240_480,10,22,240,480,True,False
600000,1.3991,12694320,10_22_240_480,10,22,240,480,True,False
620000,1.3927,12694320,10_22_240_480,10,22,240,480,True,False
640000,1.3898,12694320,10_22_240_480,10,22,240,480,True,False
660000,1.3877,12694320,10_22_240_480,10,22,240,480,True,False
680000,1.3856,12694320,10_22_240_480,10,22,240,480,True,False
700000,1.3826,12694320,10_22_240_480,10,22,240,480,True,False
720000,1.3806,12694320,10_22_240_480,10,22,240,480,True,False
740000,1.3795,12694320,10_22_240_480,10,22,240,480,True,False
760000,1.3773,12694320,10_22_240_480,10,22,240,480,True,False
780000,1.3752,12694320,10_22_240_480,10,22,240,480,True,False
800000,1.3732,12694320,10_22_240_480,10,22,240,480,True,False
820000,1.3721,12694320,10_22_240_480,10,22,240,480,True,False
840000,1.3704,12694320,10_22_240_480,10,22,240,480,True,False
860000,1.3689,12694320,10_22_240_480,10,22,240,480,True,False
880000,1.3664,12694320,10_22_240_480,10,22,240,480,True,False
20000,1.9787,13469200,10_12_400_400,10,12,400,400,False,True
40000,1.7561,13469200,10_12_400_400,10,12,400,400,False,True
60000,1.6855,13469200,10_12_400_400,10,12,400,400,False,True
80000,1.6433,13469200,10_12_400_400,10,12,400,400,False,True
100000,1.6114,13469200,10_12_400_400,10,12,400,400,False,True
120000,1.5856,13469200,10_12_400_400,10,12,400,400,False,True
140000,1.5651,13469200,10_12_400_400,10,12,400,400,False,True
160000,1.5477,13469200,10_12_400_400,10,12,400,400,False,True
180000,1.5345,13469200,10_12_400_400,10,12,400,400,False,True
200000,1.5221,13469200,10_12_400_400,10,12,400,400,False,True
220000,1.5117,13469200,10_12_400_400,10,12,400,400,False,True
240000,1.5008,13469200,10_12_400_400,10,12,400,400,False,True
260000,1.4937,13469200,10_12_400_400,10,12,400,400,False,True
280000,1.4862,13469200,10_12_400_400,10,12,400,400,False,True
300000,1.4789,13469200,10_12_400_400,10,12,400,400,False,True
320000,1.4717,13469200,10_12_400_400,10,12,400,400,False,True
340000,1.4631,13469200,10_12_400_400,10,12,400,400,False,True
360000,1.4556,13469200,10_12_400_400,10,12,400,400,False,True
380000,1.4483,13469200,10_12_400_400,10,12,400,400,False,True
400000,1.4423,13469200,10_12_400_400,10,12,400,400,False,True
420000,1.4374,13469200,10_12_400_400,10,12,400,400,False,True
440000,1.432,13469200,10_12_400_400,10,12,400,400,False,True
460000,1.4274,13469200,10_12_400_400,10,12,400,400,False,True
480000,1.4225,13469200,10_12_400_400,10,12,400,400,False,True
500000,1.4199,13469200,10_12_400_400,10,12,400,400,False,True
520000,1.4164,13469200,10_12_400_400,10,12,400,400,False,True
540000,1.4124,13469200,10_12_400_400,10,12,400,400,False,True
560000,1.4101,13469200,10_12_400_400,10,12,400,400,False,True
580000,1.4066,13469200,10_12_400_400,10,12,400,400,False,True
600000,1.4046,13469200,10_12_400_400,10,12,400,400,False,True
620000,1.3982,13469200,10_12_400_400,10,12,400,400,False,True
640000,1.3956,13469200,10_12_400_400,10,12,400,400,False,True
660000,1.3937,13469200,10_12_400_400,10,12,400,400,False,True
680000,1.3916,13469200,10_12_400_400,10,12,400,400,False,True
700000,1.3889,13469200,10_12_400_400,10,12,400,400,False,True
720000,1.3871,13469200,10_12_400_400,10,12,400,400,False,True
740000,1.386,13469200,10_12_400_400,10,12,400,400,False,True
760000,1.3839,13469200,10_12_400_400,10,12,400,400,False,True
780000,1.3817,13469200,10_12_400_400,10,12,400,400,False,True
800000,1.38,13469200,10_12_400_400,10,12,400,400,False,True
820000,1.379,13469200,10_12_400_400,10,12,400,400,False,True
840000,1.3774,13469200,10_12_400_400,10,12,400,400,False,True
860000,1.3759,13469200,10_12_400_400,10,12,400,400,False,True
880000,1.3737,13469200,10_12_400_400,10,12,400,400,False,True
900000,1.3727,13469200,10_12_400_400,10,12,400,400,False,True
920000,1.3718,13469200,10_12_400_400,10,12,400,400,False,True
940000,1.3695,13469200,10_12_400_400,10,12,400,400,False,True
960000,1.368,13469200,10_12_400_400,10,12,400,400,False,True
980000,1.3628,13469200,10_12_400_400,10,12,400,400,False,True
1000000,1.3627,13469200,10_12_400_400,10,12,400,400,False,True
1020000,1.3613,13469200,10_12_400_400,10,12,400,400,False,True
1040000,1.3604,13469200,10_12_400_400,10,12,400,400,False,True
1060000,1.3588,13469200,10_12_400_400,10,12,400,400,False,True
1080000,1.3579,13469200,10_12_400_400,10,12,400,400,False,True
1100000,1.3578,13469200,10_12_400_400,10,12,400,400,False,True
1120000,1.3569,13469200,10_12_400_400,10,12,400,400,False,True
1140000,1.3554,13469200,10_12_400_400,10,12,400,400,False,True
1160000,1.3555,13469200,10_12_400_400,10,12,400,400,False,True
1180000,1.3538,13469200,10_12_400_400,10,12,400,400,False,True
1200000,1.3539,13469200,10_12_400_400,10,12,400,400,False,True
1220000,1.3502,13469200,10_12_400_400,10,12,400,400,False,True
1240000,1.3496,13469200,10_12_400_400,10,12,400,400,False,True
1260000,1.3478,13469200,10_12_400_400,10,12,400,400,False,True
1280000,1.3477,13469200,10_12_400_400,10,12,400,400,False,True
1300000,1.3485,13469200,10_12_400_400,10,12,400,400,False,True
1320000,1.346,13469200,10_12_400_400,10,12,400,400,False,True
1340000,1.3472,13469200,10_12_400_400,10,12,400,400,False,True
1360000,1.3457,13469200,10_12_400_400,10,12,400,400,False,True
1380000,1.345,13469200,10_12_400_400,10,12,400,400,False,True
1400000,1.3446,13469200,10_12_400_400,10,12,400,400,False,True
1420000,1.3432,13469200,10_12_400_400,10,12,400,400,False,True
20000,1.9971,13068384,14_26_224_448,14,26,224,448,True,False
40000,1.7681,13068384,14_26_224_448,14,26,224,448,True,False
60000,1.6948,13068384,14_26_224_448,14,26,224,448,True,False
80000,1.6503,13068384,14_26_224_448,14,26,224,448,True,False
100000,1.618,13068384,14_26_224_448,14,26,224,448,True,False
120000,1.5911,13068384,14_26_224_448,14,26,224,448,True,False
140000,1.5697,13068384,14_26_224_448,14,26,224,448,True,False
160000,1.5515,13068384,14_26_224_448,14,26,224,448,True,False
180000,1.5377,13068384,14_26_224_448,14,26,224,448,True,False
200000,1.5243,13068384,14_26_224_448,14,26,224,448,True,False
220000,1.5135,13068384,14_26_224_448,14,26,224,448,True,False
240000,1.5024,13068384,14_26_224_448,14,26,224,448,True,False
260000,1.4948,13068384,14_26_224_448,14,26,224,448,True,False
280000,1.4871,13068384,14_26_224_448,14,26,224,448,True,False
300000,1.4795,13068384,14_26_224_448,14,26,224,448,True,False
320000,1.4723,13068384,14_26_224_448,14,26,224,448,True,False
340000,1.4635,13068384,14_26_224_448,14,26,224,448,True,False
360000,1.4559,13068384,14_26_224_448,14,26,224,448,True,False
380000,1.4485,13068384,14_26_224_448,14,26,224,448,True,False
400000,1.4422,13068384,14_26_224_448,14,26,224,448,True,False
420000,1.4373,13068384,14_26_224_448,14,26,224,448,True,False
440000,1.4316,13068384,14_26_224_448,14,26,224,448,True,False
460000,1.4271,13068384,14_26_224_448,14,26,224,448,True,False
480000,1.4219,13068384,14_26_224_448,14,26,224,448,True,False
500000,1.4195,13068384,14_26_224_448,14,26,224,448,True,False
520000,1.4158,13068384,14_26_224_448,14,26,224,448,True,False
540000,1.4121,13068384,14_26_224_448,14,26,224,448,True,False
560000,1.4097,13068384,14_26_224_448,14,26,224,448,True,False
580000,1.4063,13068384,14_26_224_448,14,26,224,448,True,False
600000,1.404,13068384,14_26_224_448,14,26,224,448,True,False
620000,1.3978,13068384,14_26_224_448,14,26,224,448,True,False
640000,1.3948,13068384,14_26_224_448,14,26,224,448,True,False
660000,1.3929,13068384,14_26_224_448,14,26,224,448,True,False
680000,1.3908,13068384,14_26_224_448,14,26,224,448,True,False
700000,1.388,13068384,14_26_224_448,14,26,224,448,True,False
720000,1.386,13068384,14_26_224_448,14,26,224,448,True,False
740000,1.3842,13068384,14_26_224_448,14,26,224,448,True,False
760000,1.382,13068384,14_26_224_448,14,26,224,448,True,False
780000,1.3806,13068384,14_26_224_448,14,26,224,448,True,False
800000,1.379,13068384,14_26_224_448,14,26,224,448,True,False
820000,1.3768,13068384,14_26_224_448,14,26,224,448,True,False
840000,1.3744,13068384,14_26_224_448,14,26,224,448,True,False
860000,1.3741,13068384,14_26_224_448,14,26,224,448,True,False
880000,1.3723,13068384,14_26_224_448,14,26,224,448,True,False
900000,1.3711,13068384,14_26_224_448,14,26,224,448,True,False
920000,1.3687,13068384,14_26_224_448,14,26,224,448,True,False
940000,1.3679,13068384,14_26_224_448,14,26,224,448,True,False
960000,1.3666,13068384,14_26_224_448,14,26,224,448,True,False
980000,1.3644,13068384,14_26_224_448,14,26,224,448,True,False
1000000,1.3634,13068384,14_26_224_448,14,26,224,448,True,False
1020000,1.3618,13068384,14_26_224_448,14,26,224,448,True,False
1040000,1.3605,13068384,14_26_224_448,14,26,224,448,True,False
1060000,1.3586,13068384,14_26_224_448,14,26,224,448,True,False
1080000,1.3576,13068384,14_26_224_448,14,26,224,448,True,False
20000,1.9914,14441728,16_22_256_512,16,22,256,512,False,False
40000,1.762,14441728,16_22_256_512,16,22,256,512,False,False
60000,1.6907,14441728,16_22_256_512,16,22,256,512,False,False
80000,1.6456,14441728,16_22_256_512,16,22,256,512,False,False
100000,1.6117,14441728,16_22_256_512,16,22,256,512,False,False
120000,1.5843,14441728,16_22_256_512,16,22,256,512,False,False
140000,1.5632,14441728,16_22_256_512,16,22,256,512,False,False
160000,1.5448,14441728,16_22_256_512,16,22,256,512,False,False
180000,1.5309,14441728,16_22_256_512,16,22,256,512,False,False
200000,1.518,14441728,16_22_256_512,16,22,256,512,False,False
220000,1.5077,14441728,16_22_256_512,16,22,256,512,False,False
240000,1.4967,14441728,16_22_256_512,16,22,256,512,False,False
260000,1.4892,14441728,16_22_256_512,16,22,256,512,False,False
280000,1.4816,14441728,16_22_256_512,16,22,256,512,False,False
300000,1.4741,14441728,16_22_256_512,16,22,256,512,False,False
320000,1.4667,14441728,16_22_256_512,16,22,256,512,False,False
340000,1.458,14441728,16_22_256_512,16,22,256,512,False,False
360000,1.4501,14441728,16_22_256_512,16,22,256,512,False,False
380000,1.443,14441728,16_22_256_512,16,22,256,512,False,False
400000,1.4369,14441728,16_22_256_512,16,22,256,512,False,False
420000,1.4316,14441728,16_22_256_512,16,22,256,512,False,False
440000,1.426,14441728,16_22_256_512,16,22,256,512,False,False
460000,1.4214,14441728,16_22_256_512,16,22,256,512,False,False
480000,1.4162,14441728,16_22_256_512,16,22,256,512,False,False
500000,1.4137,14441728,16_22_256_512,16,22,256,512,False,False
520000,1.4099,14441728,16_22_256_512,16,22,256,512,False,False
540000,1.4062,14441728,16_22_256_512,16,22,256,512,False,False
560000,1.4039,14441728,16_22_256_512,16,22,256,512,False,False
580000,1.4002,14441728,16_22_256_512,16,22,256,512,False,False
600000,1.398,14441728,16_22_256_512,16,22,256,512,False,False
620000,1.3915,14441728,16_22_256_512,16,22,256,512,False,False
640000,1.3886,14441728,16_22_256_512,16,22,256,512,False,False
660000,1.3866,14441728,16_22_256_512,16,22,256,512,False,False
680000,1.3847,14441728,16_22_256_512,16,22,256,512,False,False
700000,1.3817,14441728,16_22_256_512,16,22,256,512,False,False
720000,1.3799,14441728,16_22_256_512,16,22,256,512,False,False
740000,1.378,14441728,16_22_256_512,16,22,256,512,False,False
760000,1.3757,14441728,16_22_256_512,16,22,256,512,False,False
780000,1.3743,14441728,16_22_256_512,16,22,256,512,False,False
800000,1.3728,14441728,16_22_256_512,16,22,256,512,False,False
820000,1.3706,14441728,16_22_256_512,16,22,256,512,False,False
840000,1.3681,14441728,16_22_256_512,16,22,256,512,False,False
860000,1.3678,14441728,16_22_256_512,16,22,256,512,False,False
880000,1.3659,14441728,16_22_256_512,16,22,256,512,False,False
900000,1.3649,14441728,16_22_256_512,16,22,256,512,False,False
920000,1.3622,14441728,16_22_256_512,16,22,256,512,False,False
940000,1.3616,14441728,16_22_256_512,16,22,256,512,False,False
960000,1.3602,14441728,16_22_256_512,16,22,256,512,False,False
980000,1.358,14441728,16_22_256_512,16,22,256,512,False,False
1000000,1.357,14441728,16_22_256_512,16,22,256,512,False,False
1020000,1.3552,14441728,16_22_256_512,16,22,256,512,False,False
1040000,1.354,14441728,16_22_256_512,16,22,256,512,False,False
1060000,1.352,14441728,16_22_256_512,16,22,256,512,False,False
1080000,1.3509,14441728,16_22_256_512,16,22,256,512,False,False
1100000,1.3508,14441728,16_22_256_512,16,22,256,512,False,False
1120000,1.3494,14441728,16_22_256_512,16,22,256,512,False,False
20000,1.9951,13129984,16_20_256_512,16,20,256,512,False,False
40000,1.7645,13129984,16_20_256_512,16,20,256,512,False,False
60000,1.6932,13129984,16_20_256_512,16,20,256,512,False,False
80000,1.6509,13129984,16_20_256_512,16,20,256,512,False,False
100000,1.619,13129984,16_20_256_512,16,20,256,512,False,False
120000,1.5923,13129984,16_20_256_512,16,20,256,512,False,False
140000,1.5714,13129984,16_20_256_512,16,20,256,512,False,False
160000,1.5532,13129984,16_20_256_512,16,20,256,512,False,False
180000,1.5396,13129984,16_20_256_512,16,20,256,512,False,False
200000,1.5268,13129984,16_20_256_512,16,20,256,512,False,False
220000,1.5164,13129984,16_20_256_512,16,20,256,512,False,False
240000,1.5056,13129984,16_20_256_512,16,20,256,512,False,False
260000,1.4982,13129984,16_20_256_512,16,20,256,512,False,False
280000,1.4907,13129984,16_20_256_512,16,20,256,512,False,False
300000,1.4834,13129984,16_20_256_512,16,20,256,512,False,False
320000,1.4762,13129984,16_20_256_512,16,20,256,512,False,False
340000,1.4677,13129984,16_20_256_512,16,20,256,512,False,False
360000,1.46,13129984,16_20_256_512,16,20,256,512,False,False
380000,1.453,13129984,16_20_256_512,16,20,256,512,False,False
400000,1.4468,13129984,16_20_256_512,16,20,256,512,False,False
420000,1.4419,13129984,16_20_256_512,16,20,256,512,False,False
440000,1.4362,13129984,16_20_256_512,16,20,256,512,False,False
460000,1.4316,13129984,16_20_256_512,16,20,256,512,False,False
480000,1.4265,13129984,16_20_256_512,16,20,256,512,False,False
500000,1.4239,13129984,16_20_256_512,16,20,256,512,False,False
520000,1.4205,13129984,16_20_256_512,16,20,256,512,False,False
540000,1.4164,13129984,16_20_256_512,16,20,256,512,False,False
560000,1.4142,13129984,16_20_256_512,16,20,256,512,False,False
580000,1.4107,13129984,16_20_256_512,16,20,256,512,False,False
600000,1.4086,13129984,16_20_256_512,16,20,256,512,False,False
620000,1.402,13129984,16_20_256_512,16,20,256,512,False,False
640000,1.3993,13129984,16_20_256_512,16,20,256,512,False,False
660000,1.3973,13129984,16_20_256_512,16,20,256,512,False,False
680000,1.3952,13129984,16_20_256_512,16,20,256,512,False,False
700000,1.3924,13129984,16_20_256_512,16,20,256,512,False,False
720000,1.3905,13129984,16_20_256_512,16,20,256,512,False,False
740000,1.3893,13129984,16_20_256_512,16,20,256,512,False,False
760000,1.3871,13129984,16_20_256_512,16,20,256,512,False,False
780000,1.385,13129984,16_20_256_512,16,20,256,512,False,False
800000,1.383,13129984,16_20_256_512,16,20,256,512,False,False
820000,1.3793,13129984,16_20_256_512,16,20,256,512,False,False
840000,1.3773,13129984,16_20_256_512,16,20,256,512,False,False
860000,1.3773,13129984,16_20_256_512,16,20,256,512,False,False
880000,1.3756,13129984,16_20_256_512,16,20,256,512,False,False
900000,1.3749,13129984,16_20_256_512,16,20,256,512,False,False
920000,1.3722,13129984,16_20_256_512,16,20,256,512,False,False
940000,1.3716,13129984,16_20_256_512,16,20,256,512,False,False
960000,1.3703,13129984,16_20_256_512,16,20,256,512,False,False
980000,1.3682,13129984,16_20_256_512,16,20,256,512,False,False
1000000,1.3673,13129984,16_20_256_512,16,20,256,512,False,False
1020000,1.3658,13129984,16_20_256_512,16,20,256,512,False,False
1040000,1.3644,13129984,16_20_256_512,16,20,256,512,False,False
