step,loss,params,config,heads,layers,hidden,intermediate,high_layers,compress
720000,1.4229,9037120,8_16_320_160,8,16,320,160,True,True
740000,1.4218,9037120,8_16_320_160,8,16,320,160,True,True
760000,1.4198,9037120,8_16_320_160,8,16,320,160,True,True
780000,1.4178,9037120,8_16_320_160,8,16,320,160,True,True
800000,1.4158,9037120,8_16_320_160,8,16,320,160,True,True
820000,1.415,9037120,8_16_320_160,8,16,320,160,True,True
840000,1.4134,9037120,8_16_320_160,8,16,320,160,True,True
860000,1.412,9037120,8_16_320_160,8,16,320,160,True,True
880000,1.4099,9037120,8_16_320_160,8,16,320,160,True,True
900000,1.4085,9037120,8_16_320_160,8,16,320,160,True,True
920000,1.408,9037120,8_16_320_160,8,16,320,160,True,True
940000,1.4056,9037120,8_16_320_160,8,16,320,160,True,True
960000,1.4041,9037120,8_16_320_160,8,16,320,160,True,True
980000,1.4,9037120,8_16_320_160,8,16,320,160,True,True
1000000,1.3997,9037120,8_16_320_160,8,16,320,160,True,True
1020000,1.3985,9037120,8_16_320_160,8,16,320,160,True,True
1040000,1.3973,9037120,8_16_320_160,8,16,320,160,True,True
1060000,1.3959,9037120,8_16_320_160,8,16,320,160,True,True
1080000,1.3949,9037120,8_16_320_160,8,16,320,160,True,True
1100000,1.3949,9037120,8_16_320_160,8,16,320,160,True,True
1120000,1.3939,9037120,8_16_320_160,8,16,320,160,True,True
1140000,1.3926,9037120,8_16_320_160,8,16,320,160,True,True
1160000,1.3928,9037120,8_16_320_160,8,16,320,160,True,True
1180000,1.391,9037120,8_16_320_160,8,16,320,160,True,True
1200000,1.3911,9037120,8_16_320_160,8,16,320,160,True,True
1220000,1.3876,9037120,8_16_320_160,8,16,320,160,True,True
1240000,1.3869,9037120,8_16_320_160,8,16,320,160,True,True
1260000,1.3851,9037120,8_16_320_160,8,16,320,160,True,True
1280000,1.3847,9037120,8_16_320_160,8,16,320,160,True,True
1300000,1.3856,9037120,8_16_320_160,8,16,320,160,True,True
1320000,1.3831,9037120,8_16_320_160,8,16,320,160,True,True
1340000,1.3845,9037120,8_16_320_160,8,16,320,160,True,True
1360000,1.3827,9037120,8_16_320_160,8,16,320,160,True,True
1380000,1.3823,9037120,8_16_320_160,8,16,320,160,True,True
1400000,1.3818,9037120,8_16_320_160,8,16,320,160,True,True
1420000,1.3804,9037120,8_16_320_160,8,16,320,160,True,True
20000,2.0075,9403744,14_22_224_336,14,22,224,336,False,False
40000,1.7816,9403744,14_22_224_336,14,22,224,336,False,False
60000,1.7096,9403744,14_22_224_336,14,22,224,336,False,False
80000,1.6631,9403744,14_22_224_336,14,22,224,336,False,False
100000,1.6298,9403744,14_22_224_336,14,22,224,336,False,False
120000,1.6031,9403744,14_22_224_336,14,22,224,336,False,False
140000,1.5825,9403744,14_22_224_336,14,22,224,336,False,False
160000,1.5647,9403744,14_22_224_336,14,22,224,336,False,False
180000,1.5509,9403744,14_22_224_336,14,22,224,336,False,False
200000,1.5385,9403744,14_22_224_336,14,22,224,336,False,False
220000,1.5286,9403744,14_22_224_336,14,22,224,336,False,False
240000,1.5179,9403744,14_22_224_336,14,22,224,336,False,False
260000,1.5108,9403744,14_22_224_336,14,22,224,336,False,False
280000,1.5036,9403744,14_22_224_336,14,22,224,336,False,False
300000,1.4961,9403744,14_22_224_336,14,22,224,336,False,False
320000,1.4892,9403744,14_22_224_336,14,22,224,336,False,False
340000,1.4808,9403744,14_22_224_336,14,22,224,336,False,False
360000,1.4734,9403744,14_22_224_336,14,22,224,336,False,False
380000,1.4664,9403744,14_22_224_336,14,22,224,336,False,False
400000,1.4607,9403744,14_22_224_336,14,22,224,336,False,False
420000,1.4559,9403744,14_22_224_336,14,22,224,336,False,False
440000,1.4503,9403744,14_22_224_336,14,22,224,336,False,False
460000,1.4462,9403744,14_22_224_336,14,22,224,336,False,False
480000,1.4415,9403744,14_22_224_336,14,22,224,336,False,False
500000,1.439,9403744,14_22_224_336,14,22,224,336,False,False
520000,1.4356,9403744,14_22_224_336,14,22,224,336,False,False
540000,1.4319,9403744,14_22_224_336,14,22,224,336,False,False
560000,1.4298,9403744,14_22_224_336,14,22,224,336,False,False
580000,1.4265,9403744,14_22_224_336,14,22,224,336,False,False
600000,1.4246,9403744,14_22_224_336,14,22,224,336,False,False
620000,1.4188,9403744,14_22_224_336,14,22,224,336,False,False
640000,1.416,9403744,14_22_224_336,14,22,224,336,False,False
660000,1.4142,9403744,14_22_224_336,14,22,224,336,False,False
680000,1.4123,9403744,14_22_224_336,14,22,224,336,False,False
700000,1.4096,9403744,14_22_224_336,14,22,224,336,False,False
720000,1.4078,9403744,14_22_224_336,14,22,224,336,False,False
740000,1.4067,9403744,14_22_224_336,14,22,224,336,False,False
760000,1.4048,9403744,14_22_224_336,14,22,224,336,False,False
780000,1.4026,9403744,14_22_224_336,14,22,224,336,False,False
800000,1.401,9403744,14_22_224_336,14,22,224,336,False,False
820000,1.4,9403744,14_22_224_336,14,22,224,336,False,False
840000,1.3986,9403744,14_22_224_336,14,22,224,336,False,False
860000,1.3971,9403744,14_22_224_336,14,22,224,336,False,False
880000,1.395,9403744,14_22_224_336,14,22,224,336,False,False
900000,1.3918,9403744,14_22_224_336,14,22,224,336,False,False
920000,1.3898,9403744,14_22_224_336,14,22,224,336,False,False
940000,1.3894,9403744,14_22_224_336,14,22,224,336,False,False
960000,1.3883,9403744,14_22_224_336,14,22,224,336,False,False
980000,1.3865,9403744,14_22_224_336,14,22,224,336,False,False
1000000,1.3857,9403744,14_22_224_336,14,22,224,336,False,False
1020000,1.3844,9403744,14_22_224_336,14,22,224,336,False,False
1040000,1.383,9403744,14_22_224_336,14,22,224,336,False,False
1060000,1.3815,9403744,14_22_224_336,14,22,224,336,False,False
1080000,1.3803,9403744,14_22_224_336,14,22,224,336,False,False
1100000,1.3804,9403744,14_22_224_336,14,22,224,336,False,False
1120000,1.3795,9403744,14_22_224_336,14,22,224,336,False,False
1140000,1.378,9403744,14_22_224_336,14,22,224,336,False,False
1160000,1.3781,9403744,14_22_224_336,14,22,224,336,False,False
1180000,1.3764,9403744,14_22_224_336,14,22,224,336,False,False
1200000,1.3763,9403744,14_22_224_336,14,22,224,336,False,False
1220000,1.3724,9403744,14_22_224_336,14,22,224,336,False,False
1240000,1.3717,9403744,14_22_224_336,14,22,224,336,False,False
1260000,1.3699,9403744,14_22_224_336,14,22,224,336,False,False
1280000,1.3695,9403744,14_22_224_336,14,22,224,336,False,False
1300000,1.3705,9403744,14_22_224_336,14,22,224,336,False,False
1320000,1.3681,9403744,14_22_224_336,14,22,224,336,False,False
20000,2.0186,7695968,14_18_224_336,14,18,224,336,False,False
40000,1.7863,7695968,14_18_224_336,14,18,224,336,False,False
60000,1.7178,7695968,14_18_224_336,14,18,224,336,False,False
80000,1.6737,7695968,14_18_224_336,14,18,224,336,False,False
100000,1.6415,7695968,14_18_224_336,14,18,224,336,False,False
120000,1.6157,7695968,14_18_224_336,14,18,224,336,False,False
140000,1.5961,7695968,14_18_224_336,14,18,224,336,False,False
160000,1.5785,7695968,14_18_224_336,14,18,224,336,False,False
180000,1.5646,7695968,14_18_224_336,14,18,224,336,False,False
200000,1.5519,7695968,14_18_224_336,14,18,224,336,False,False
220000,1.5417,7695968,14_18_224_336,14,18,224,336,False,False
240000,1.5312,7695968,14_18_224_336,14,18,224,336,False,False
260000,1.5242,7695968,14_18_224_336,14,18,224,336,False,False
280000,1.5173,7695968,14_18_224_336,14,18,224,336,False,False
300000,1.5104,7695968,14_18_224_336,14,18,224,336,False,False
320000,1.5038,7695968,14_18_224_336,14,18,224,336,False,False
340000,1.4958,7695968,14_18_224_336,14,18,224,336,False,False
360000,1.4887,7695968,14_18_224_336,14,18,224,336,False,False
380000,1.4819,7695968,14_18_224_336,14,18,224,336,False,False
400000,1.4767,7695968,14_18_224_336,14,18,224,336,False,False
420000,1.4723,7695968,14_18_224_336,14,18,224,336,False,False
440000,1.4668,7695968,14_18_224_336,14,18,224,336,False,False
460000,1.4629,7695968,14_18_224_336,14,18,224,336,False,False
480000,1.4584,7695968,14_18_224_336,14,18,224,336,False,False
500000,1.4561,7695968,14_18_224_336,14,18,224,336,False,False
520000,1.4529,7695968,14_18_224_336,14,18,224,336,False,False
540000,1.4496,7695968,14_18_224_336,14,18,224,336,False,False
560000,1.4478,7695968,14_18_224_336,14,18,224,336,False,False
580000,1.4445,7695968,14_18_224_336,14,18,224,336,False,False
600000,1.4427,7695968,14_18_224_336,14,18,224,336,False,False
620000,1.4374,7695968,14_18_224_336,14,18,224,336,False,False
640000,1.4347,7695968,14_18_224_336,14,18,224,336,False,False
660000,1.433,7695968,14_18_224_336,14,18,224,336,False,False
680000,1.4312,7695968,14_18_224_336,14,18,224,336,False,False
700000,1.4288,7695968,14_18_224_336,14,18,224,336,False,False
720000,1.4269,7695968,14_18_224_336,14,18,224,336,False,False
740000,1.4259,7695968,14_18_224_336,14,18,224,336,False,False
760000,1.4242,7695968,14_18_224_336,14,18,224,336,False,False
780000,1.4223,7695968,14_18_224_336,14,18,224,336,False,False
800000,1.4207,7695968,14_18_224_336,14,18,224,336,False,False
820000,1.4197,7695968,14_18_224_336,14,18,224,336,False,False
840000,1.4184,7695968,14_18_224_336,14,18,224,336,False,False
860000,1.4172,7695968,14_18_224_336,14,18,224,336,False,False
880000,1.4153,7695968,14_18_224_336,14,18,224,336,False,False
900000,1.4141,7695968,14_18_224_336,14,18,224,336,False,False
920000,1.4135,7695968,14_18_224_336,14,18,224,336,False,False
940000,1.4112,7695968,14_18_224_336,14,18,224,336,False,False
960000,1.4097,7695968,14_18_224_336,14,18,224,336,False,False
980000,1.4099,7695968,14_18_224_336,14,18,224,336,False,False
1000000,1.408,7695968,14_18_224_336,14,18,224,336,False,False
1020000,1.4071,7695968,14_18_224_336,14,18,224,336,False,False
1040000,1.4065,7695968,14_18_224_336,14,18,224,336,False,False
1060000,1.4003,7695968,14_18_224_336,14,18,224,336,False,False
1080000,1.3999,7695968,14_18_224_336,14,18,224,336,False,False
1100000,1.4001,7695968,14_18_224_336,14,18,224,336,False,False
1120000,1.3995,7695968,14_18_224_336,14,18,224,336,False,False
1140000,1.3982,7695968,14_18_224_336,14,18,224,336,False,False
1160000,1.3987,7695968,14_18_224_336,14,18,224,336,False,False
1180000,1.397,7695968,14_18_224_336,14,18,224,336,False,False
1200000,1.3972,7695968,14_18_224_336,14,18,224,336,False,False
1220000,1.3946,7695968,14_18_224_336,14,18,224,336,False,False
1240000,1.3938,7695968,14_18_224_336,14,18,224,336,False,False
1260000,1.3921,7695968,14_18_224_336,14,18,224,336,False,False
1280000,1.3918,7695968,14_18_224_336,14,18,224,336,False,False
1300000,1.3927,7695968,14_18_224_336,14,18,224,336,False,False
1320000,1.3902,7695968,14_18_224_336,14,18,224,336,False,False
1340000,1.3917,7695968,14_18_224_336,14,18,224,336,False,False
1360000,1.3899,7695968,14_18_224_336,14,18,224,336,False,False
1380000,1.3897,7695968,14_18_224_336,14,18,224,336,False,False
1400000,1.3894,7695968,14_18_224_336,14,18,224,336,False,False
1420000,1.3878,7695968,14_18_224_336,14,18,224,336,False,False
1440000,1.3874,7695968,14_18_224_336,14,18,224,336,False,False
1460000,1.3867,7695968,14_18_224_336,14,18,224,336,False,False
1480000,1.3867,7695968,14_18_224_336,14,18,224,336,False,False
1500000,1.3865,7695968,14_18_224_336,14,18,224,336,False,False
1520000,1.3841,7695968,14_18_224_336,14,18,224,336,False,False
1540000,1.3845,7695968,14_18_224_336,14,18,224,336,False,False
1560000,1.3845,7695968,14_18_224_336,14,18,224,336,False,False
20000,2.0011,8136576,6_10_384_192,6,10,384,192,False,True
40000,1.7847,8136576,6_10_384_192,6,10,384,192,False,True
60000,1.7196,8136576,6_10_384_192,6,10,384,192,False,True
80000,1.678,8136576,6_10_384_192,6,10,384,192,False,True
100000,1.649,8136576,6_10_384_192,6,10,384,192,False,True
120000,1.626,8136576,6_10_384_192,6,10,384,192,False,True
140000,1.6083,8136576,6_10_384_192,6,10,384,192,False,True
160000,1.5932,8136576,6_10_384_192,6,10,384,192,False,True
180000,1.581,8136576,6_10_384_192,6,10,384,192,False,True
200000,1.5693,8136576,6_10_384_192,6,10,384,192,False,True
220000,1.5602,8136576,6_10_384_192,6,10,384,192,False,True
240000,1.5508,8136576,6_10_384_192,6,10,384,192,False,True
260000,1.5444,8136576,6_10_384_192,6,10,384,192,False,True
280000,1.5382,8136576,6_10_384_192,6,10,384,192,False,True
300000,1.5315,8136576,6_10_384_192,6,10,384,192,False,True
320000,1.5254,8136576,6_10_384_192,6,10,384,192,False,True
340000,1.5178,8136576,6_10_384_192,6,10,384,192,False,True
360000,1.5111,8136576,6_10_384_192,6,10,384,192,False,True
380000,1.5046,8136576,6_10_384_192,6,10,384,192,False,True
400000,1.4997,8136576,6_10_384_192,6,10,384,192,False,True
420000,1.4955,8136576,6_10_384_192,6,10,384,192,False,True
440000,1.4905,8136576,6_10_384_192,6,10,384,192,False,True
460000,1.4868,8136576,6_10_384_192,6,10,384,192,False,True
480000,1.4825,8136576,6_10_384_192,6,10,384,192,False,True
500000,1.4803,8136576,6_10_384_192,6,10,384,192,False,True
520000,1.4774,8136576,6_10_384_192,6,10,384,192,False,True
540000,1.4741,8136576,6_10_384_192,6,10,384,192,False,True
560000,1.4725,8136576,6_10_384_192,6,10,384,192,False,True
580000,1.4693,8136576,6_10_384_192,6,10,384,192,False,True
600000,1.4679,8136576,6_10_384_192,6,10,384,192,False,True
620000,1.463,8136576,6_10_384_192,6,10,384,192,False,True
640000,1.4605,8136576,6_10_384_192,6,10,384,192,False,True
660000,1.4589,8136576,6_10_384_192,6,10,384,192,False,True
680000,1.4571,8136576,6_10_384_192,6,10,384,192,False,True
700000,1.4546,8136576,6_10_384_192,6,10,384,192,False,True
720000,1.4531,8136576,6_10_384_192,6,10,384,192,False,True
740000,1.452,8136576,6_10_384_192,6,10,384,192,False,True
20000,2.0092,9154656,14_26_224_224,14,26,224,224,True,True
40000,1.7827,9154656,14_26_224_224,14,26,224,224,True,True
60000,1.7135,9154656,14_26_224_224,14,26,224,224,True,True
80000,1.6685,9154656,14_26_224_224,14,26,224,224,True,True
100000,1.6363,9154656,14_26_224_224,14,26,224,224,True,True
120000,1.6102,9154656,14_26_224_224,14,26,224,224,True,True
140000,1.5899,9154656,14_26_224_224,14,26,224,224,True,True
160000,1.5718,9154656,14_26_224_224,14,26,224,224,True,True
180000,1.5575,9154656,14_26_224_224,14,26,224,224,True,True
200000,1.5441,9154656,14_26_224_224,14,26,224,224,True,True
220000,1.5333,9154656,14_26_224_224,14,26,224,224,True,True
240000,1.5222,9154656,14_26_224_224,14,26,224,224,True,True
260000,1.5149,9154656,14_26_224_224,14,26,224,224,True,True
280000,1.5075,9154656,14_26_224_224,14,26,224,224,True,True
300000,1.5002,9154656,14_26_224_224,14,26,224,224,True,True
320000,1.4934,9154656,14_26_224_224,14,26,224,224,True,True
340000,1.485,9154656,14_26_224_224,14,26,224,224,True,True
360000,1.478,9154656,14_26_224_224,14,26,224,224,True,True
380000,1.4709,9154656,14_26_224_224,14,26,224,224,True,True
400000,1.4653,9154656,14_26_224_224,14,26,224,224,True,True
420000,1.4606,9154656,14_26_224_224,14,26,224,224,True,True
440000,1.455,9154656,14_26_224_224,14,26,224,224,True,True
460000,1.4508,9154656,14_26_224_224,14,26,224,224,True,True
480000,1.4461,9154656,14_26_224_224,14,26,224,224,True,True
500000,1.4438,9154656,14_26_224_224,14,26,224,224,True,True
520000,1.4403,9154656,14_26_224_224,14,26,224,224,True,True
540000,1.4368,9154656,14_26_224_224,14,26,224,224,True,True
560000,1.4348,9154656,14_26_224_224,14,26,224,224,True,True
580000,1.4313,9154656,14_26_224_224,14,26,224,224,True,True
600000,1.4295,9154656,14_26_224_224,14,26,224,224,True,True
620000,1.4238,9154656,14_26_224_224,14,26,224,224,True,True
640000,1.4208,9154656,14_26_224_224,14,26,224,224,True,True
660000,1.419,9154656,14_26_224_224,14,26,224,224,True,True
680000,1.4172,9154656,14_26_224_224,14,26,224,224,True,True
700000,1.4145,9154656,14_26_224_224,14,26,224,224,True,True
720000,1.4127,9154656,14_26_224_224,14,26,224,224,True,True
740000,1.4115,9154656,14_26_224_224,14,26,224,224,True,True
760000,1.4096,9154656,14_26_224_224,14,26,224,224,True,True
780000,1.4075,9154656,14_26_224_224,14,26,224,224,True,True
800000,1.4047,9154656,14_26_224_224,14,26,224,224,True,True
820000,1.4029,9154656,14_26_224_224,14,26,224,224,True,True
840000,1.4007,9154656,14_26_224_224,14,26,224,224,True,True
860000,1.4007,9154656,14_26_224_224,14,26,224,224,True,True
880000,1.3991,9154656,14_26_224_224,14,26,224,224,True,True
900000,1.3982,9154656,14_26_224_224,14,26,224,224,True,True
920000,1.3957,9154656,14_26_224_224,14,26,224,224,True,True
940000,1.395,9154656,14_26_224_224,14,26,224,224,True,True
960000,1.3939,9154656,14_26_224_224,14,26,224,224,True,True
980000,1.3918,9154656,14_26_224_224,14,26,224,224,True,True
1000000,1.3911,9154656,14_26_224_224,14,26,224,224,True,True
1020000,1.3895,9154656,14_26_224_224,14,26,224,224,True,True
1040000,1.3881,9154656,14_26_224_224,14,26,224,224,True,True
1060000,1.3863,9154656,14_26_224_224,14,26,224,224,True,True
1080000,1.3853,9154656,14_26_224_224,14,26,224,224,True,True
1100000,1.3853,9154656,14_26_224_224,14,26,224,224,True,True
1120000,1.3844,9154656,14_26_224_224,14,26,224,224,True,True
1140000,1.3827,9154656,14_26_224_224,14,26,224,224,True,True
1160000,1.3831,9154656,14_26_224_224,14,26,224,224,True,True
1180000,1.3811,9154656,14_26_224_224,14,26,224,224,True,True
20000,2.0058,9194752,4_14_256_512,4,14,256,512,False,False
40000,1.7823,9194752,4_14_256_512,4,14,256,512,False,False
60000,1.713,9194752,4_14_256_512,4,14,256,512,False,False
80000,1.6707,9194752,4_14_256_512,4,14,256,512,False,False
100000,1.6417,9194752,4_14_256_512,4,14,256,512,False,False
120000,1.6174,9194752,4_14_256_512,4,14,256,512,False,False
140000,1.5981,9194752,4_14_256_512,4,14,256,512,False,False
160000,1.5817,9194752,4_14_256_512,4,14,256,512,False,False
180000,1.5686,9194752,4_14_256_512,4,14,256,512,False,False
200000,1.5566,9194752,4_14_256_512,4,14,256,512,False,False
220000,1.5472,9194752,4_14_256_512,4,14,256,512,False,False
240000,1.5372,9194752,4_14_256_512,4,14,256,512,False,False
260000,1.5302,9194752,4_14_256_512,4,14,256,512,False,False
280000,1.5233,9194752,4_14_256_512,4,14,256,512,False,False
300000,1.5164,9194752,4_14_256_512,4,14,256,512,False,False
320000,1.5094,9194752,4_14_256_512,4,14,256,512,False,False
340000,1.501,9194752,4_14_256_512,4,14,256,512,False,False
360000,1.4934,9194752,4_14_256_512,4,14,256,512,False,False
380000,1.4864,9194752,4_14_256_512,4,14,256,512,False,False
400000,1.4808,9194752,4_14_256_512,4,14,256,512,False,False
420000,1.4759,9194752,4_14_256_512,4,14,256,512,False,False
440000,1.4703,9194752,4_14_256_512,4,14,256,512,False,False
460000,1.4661,9194752,4_14_256_512,4,14,256,512,False,False
480000,1.4611,9194752,4_14_256_512,4,14,256,512,False,False
500000,1.4587,9194752,4_14_256_512,4,14,256,512,False,False
520000,1.455,9194752,4_14_256_512,4,14,256,512,False,False
540000,1.4515,9194752,4_14_256_512,4,14,256,512,False,False
560000,1.4495,9194752,4_14_256_512,4,14,256,512,False,False
580000,1.446,9194752,4_14_256_512,4,14,256,512,False,False
600000,1.4439,9194752,4_14_256_512,4,14,256,512,False,False
620000,1.4384,9194752,4_14_256_512,4,14,256,512,False,False
640000,1.4356,9194752,4_14_256_512,4,14,256,512,False,False
660000,1.4338,9194752,4_14_256_512,4,14,256,512,False,False
680000,1.4318,9194752,4_14_256_512,4,14,256,512,False,False
20000,1.9913,9962064,6_16_336_168,6,16,336,168,True,True
40000,1.7762,9962064,6_16_336_168,6,16,336,168,True,True
60000,1.7106,9962064,6_16_336_168,6,16,336,168,True,True
80000,1.6693,9962064,6_16_336_168,6,16,336,168,True,True
100000,1.6393,9962064,6_16_336_168,6,16,336,168,True,True
120000,1.615,9962064,6_16_336_168,6,16,336,168,True,True
140000,1.5963,9962064,6_16_336_168,6,16,336,168,True,True
160000,1.5801,9962064,6_16_336_168,6,16,336,168,True,True
180000,1.5673,9962064,6_16_336_168,6,16,336,168,True,True
200000,1.5552,9962064,6_16_336_168,6,16,336,168,True,True
220000,1.5454,9962064,6_16_336_168,6,16,336,168,True,True
240000,1.5354,9962064,6_16_336_168,6,16,336,168,True,True
260000,1.5287,9962064,6_16_336_168,6,16,336,168,True,True
280000,1.5217,9962064,6_16_336_168,6,16,336,168,True,True
300000,1.5144,9962064,6_16_336_168,6,16,336,168,True,True
320000,1.5075,9962064,6_16_336_168,6,16,336,168,True,True
20000,2.0212,8865984,12_24_192_384,12,24,192,384,True,False
40000,1.7849,8865984,12_24_192_384,12,24,192,384,True,False
60000,1.7106,8865984,12_24_192_384,12,24,192,384,True,False
80000,1.6649,8865984,12_24_192_384,12,24,192,384,True,False
100000,1.6336,8865984,12_24_192_384,12,24,192,384,True,False
120000,1.6076,8865984,12_24_192_384,12,24,192,384,True,False
140000,1.5865,8865984,12_24_192_384,12,24,192,384,True,False
160000,1.568,8865984,12_24_192_384,12,24,192,384,True,False
180000,1.5538,8865984,12_24_192_384,12,24,192,384,True,False
200000,1.541,8865984,12_24_192_384,12,24,192,384,True,False
220000,1.531,8865984,12_24_192_384,12,24,192,384,True,False
240000,1.5205,8865984,12_24_192_384,12,24,192,384,True,False
260000,1.5135,8865984,12_24_192_384,12,24,192,384,True,False
280000,1.5063,8865984,12_24_192_384,12,24,192,384,True,False
300000,1.4992,8865984,12_24_192_384,12,24,192,384,True,False
320000,1.4923,8865984,12_24_192_384,12,24,192,384,True,False
340000,1.4838,8865984,12_24_192_384,12,24,192,384,True,False
360000,1.4766,8865984,12_24_192_384,12,24,192,384,True,False
380000,1.4698,8865984,12_24_192_384,12,24,192,384,True,False
400000,1.4642,8865984,12_24_192_384,12,24,192,384,True,False
420000,1.4596,8865984,12_24_192_384,12,24,192,384,True,False
440000,1.4543,8865984,12_24_192_384,12,24,192,384,True,False
460000,1.4501,8865984,12_24_192_384,12,24,192,384,True,False
480000,1.4456,8865984,12_24_192_384,12,24,192,384,True,False
500000,1.4432,8865984,12_24_192_384,12,24,192,384,True,False
520000,1.4398,8865984,12_24_192_384,12,24,192,384,True,False
540000,1.4363,8865984,12_24_192_384,12,24,192,384,True,False
560000,1.4345,8865984,12_24_192_384,12,24,192,384,True,False
580000,1.4312,8865984,12_24_192_384,12,24,192,384,True,False
600000,1.4293,8865984,12_24_192_384,12,24,192,384,True,False
620000,1.4236,8865984,12_24_192_384,12,24,192,384,True,False
640000,1.421,8865984,12_24_192_384,12,24,192,384,True,False
660000,1.4193,8865984,12_24_192_384,12,24,192,384,True,False
680000,1.4173,8865984,12_24_192_384,12,24,192,384,True,False
700000,1.4149,8865984,12_24_192_384,12,24,192,384,True,False
720000,1.413,8865984,12_24_192_384,12,24,192,384,True,False
740000,1.4122,8865984,12_24_192_384,12,24,192,384,True,False
760000,1.4101,8865984,12_24_192_384,12,24,192,384,True,False
780000,1.4082,8865984,12_24_192_384,12,24,192,384,True,False
800000,1.4065,8865984,12_24_192_384,12,24,192,384,True,False
820000,1.4055,8865984,12_24_192_384,12,24,192,384,True,False
840000,1.4039,8865984,12_24_192_384,12,24,192,384,True,False
860000,1.4028,8865984,12_24_192_384,12,24,192,384,True,False
880000,1.4006,8865984,12_24_192_384,12,24,192,384,True,False
900000,1.3975,8865984,12_24_192_384,12,24,192,384,True,False
920000,1.3956,8865984,12_24_192_384,12,24,192,384,True,False
940000,1.3951,8865984,12_24_192_384,12,24,192,384,True,False
960000,1.3942,8865984,12_24_192_384,12,24,192,384,True,False
980000,1.3921,8865984,12_24_192_384,12,24,192,384,True,False
1000000,1.3914,8865984,12_24_192_384,12,24,192,384,True,False
1020000,1.3901,8865984,12_24_192_384,12,24,192,384,True,False
1040000,1.389,8865984,12_24_192_384,12,24,192,384,True,False
1060000,1.3874,8865984,12_24_192_384,12,24,192,384,True,False
1080000,1.3864,8865984,12_24_192_384,12,24,192,384,True,False
1100000,1.3864,8865984,12_24_192_384,12,24,192,384,True,False
1120000,1.3855,8865984,12_24_192_384,12,24,192,384,True,False
1140000,1.3841,8865984,12_24_192_384,12,24,192,384,True,False
1160000,1.3842,8865984,12_24_192_384,12,24,192,384,True,False
1180000,1.3824,8865984,12_24_192_384,12,24,192,384,True,False
1200000,1.3825,8865984,12_24_192_384,12,24,192,384,True,False
1220000,1.3786,8865984,12_24_192_384,12,24,192,384,True,False
1240000,1.378,8865984,12_24_192_384,12,24,192,384,True,False
1260000,1.3761,8865984,12_24_192_384,12,24,192,384,True,False
1280000,1.3759,8865984,12_24_192_384,12,24,192,384,True,False
1300000,1.3769,8865984,12_24_192_384,12,24,192,384,True,False
1320000,1.3745,8865984,12_24_192_384,12,24,192,384,True,False
20000,2.0083,8833200,10_18_240_360,10,18,240,360,True,False
40000,1.7726,8833200,10_18_240_360,10,18,240,360,True,False
60000,1.6999,8833200,10_18_240_360,10,18,240,360,True,False
80000,1.6574,8833200,10_18_240_360,10,18,240,360,True,False
100000,1.6274,8833200,10_18_240_360,10,18,240,360,True,False
120000,1.6019,8833200,10_18_240_360,10,18,240,360,True,False
140000,1.582,8833200,10_18_240_360,10,18,240,360,True,False
160000,1.5648,8833200,10_18_240_360,10,18,240,360,True,False
180000,1.5515,8833200,10_18_240_360,10,18,240,360,True,False
200000,1.5396,8833200,10_18_240_360,10,18,240,360,True,False
220000,1.5299,8833200,10_18_240_360,10,18,240,360,True,False
240000,1.52,8833200,10_18_240_360,10,18,240,360,True,False
260000,1.5132,8833200,10_18_240_360,10,18,240,360,True,False
280000,1.5065,8833200,10_18_240_360,10,18,240,360,True,False
300000,1.4996,8833200,10_18_240_360,10,18,240,360,True,False
320000,1.4928,8833200,10_18_240_360,10,18,240,360,True,False
340000,1.4846,8833200,10_18_240_360,10,18,240,360,True,False
360000,1.4777,8833200,10_18_240_360,10,18,240,360,True,False
380000,1.4708,8833200,10_18_240_360,10,18,240,360,True,False
400000,1.4652,8833200,10_18_240_360,10,18,240,360,True,False
420000,1.4605,8833200,10_18_240_360,10,18,240,360,True,False
440000,1.4551,8833200,10_18_240_360,10,18,240,360,True,False
460000,1.4509,8833200,10_18_240_360,10,18,240,360,True,False
480000,1.4462,8833200,10_18_240_360,10,18,240,360,True,False
500000,1.4438,8833200,10_18_240_360,10,18,240,360,True,False
520000,1.4406,8833200,10_18_240_360,10,18,240,360,True,False
540000,1.4371,8833200,10_18_240_360,10,18,240,360,True,False
560000,1.435,8833200,10_18_240_360,10,18,240,360,True,False
580000,1.4318,8833200,10_18_240_360,10,18,240,360,True,False
600000,1.4299,8833200,10_18_240_360,10,18,240,360,True,False
620000,1.4244,8833200,10_18_240_360,10,18,240,360,True,False
640000,1.4215,8833200,10_18_240_360,10,18,240,360,True,False
660000,1.4198,8833200,10_18_240_360,10,18,240,360,True,False
680000,1.4179,8833200,10_18_240_360,10,18,240,360,True,False
700000,1.4155,8833200,10_18_240_360,10,18,240,360,True,False
720000,1.4136,8833200,10_18_240_360,10,18,240,360,True,False
740000,1.4127,8833200,10_18_240_360,10,18,240,360,True,False
760000,1.4106,8833200,10_18_240_360,10,18,240,360,True,False
780000,1.4078,8833200,10_18_240_360,10,18,240,360,True,False
800000,1.4064,8833200,10_18_240_360,10,18,240,360,True,False
820000,1.4046,8833200,10_18_240_360,10,18,240,360,True,False
840000,1.4027,8833200,10_18_240_360,10,18,240,360,True,False
