step,loss,params,config,heads,layers,hidden,intermediate,high_layers,compress
1100000,1.475,3944576,16_24_128_256,16,24,128,256,False,False
1120000,1.4743,3944576,16_24_128_256,16,24,128,256,False,False
1140000,1.473,3944576,16_24_128_256,16,24,128,256,False,False
1160000,1.4737,3944576,16_24_128_256,16,24,128,256,False,False
1180000,1.472,3944576,16_24_128_256,16,24,128,256,False,False
1200000,1.4722,3944576,16_24_128_256,16,24,128,256,False,False
1220000,1.4691,3944576,16_24_128_256,16,24,128,256,False,False
1240000,1.4684,3944576,16_24_128_256,16,24,128,256,False,False
1260000,1.4667,3944576,16_24_128_256,16,24,128,256,False,False
1280000,1.4661,3944576,16_24_128_256,16,24,128,256,False,False
1300000,1.4673,3944576,16_24_128_256,16,24,128,256,False,False
1320000,1.4647,3944576,16_24_128_256,16,24,128,256,False,False
1340000,1.4665,3944576,16_24_128_256,16,24,128,256,False,False
1360000,1.4646,3944576,16_24_128_256,16,24,128,256,False,False
20000,2.0747,3024224,4_6_224_448,4,6,224,448,False,False
40000,1.8483,3024224,4_6_224_448,4,6,224,448,False,False
60000,1.7767,3024224,4_6_224_448,4,6,224,448,False,False
80000,1.7337,3024224,4_6_224_448,4,6,224,448,False,False
100000,1.7046,3024224,4_6_224_448,4,6,224,448,False,False
120000,1.6821,3024224,4_6_224_448,4,6,224,448,False,False
140000,1.6666,3024224,4_6_224_448,4,6,224,448,False,False
160000,1.6537,3024224,4_6_224_448,4,6,224,448,False,False
180000,1.6434,3024224,4_6_224_448,4,6,224,448,False,False
200000,1.6341,3024224,4_6_224_448,4,6,224,448,False,False
220000,1.6267,3024224,4_6_224_448,4,6,224,448,False,False
240000,1.6191,3024224,4_6_224_448,4,6,224,448,False,False
260000,1.6142,3024224,4_6_224_448,4,6,224,448,False,False
280000,1.6091,3024224,4_6_224_448,4,6,224,448,False,False
300000,1.604,3024224,4_6_224_448,4,6,224,448,False,False
320000,1.5988,3024224,4_6_224_448,4,6,224,448,False,False
340000,1.5927,3024224,4_6_224_448,4,6,224,448,False,False
360000,1.5872,3024224,4_6_224_448,4,6,224,448,False,False
380000,1.5818,3024224,4_6_224_448,4,6,224,448,False,False
400000,1.5783,3024224,4_6_224_448,4,6,224,448,False,False
420000,1.5751,3024224,4_6_224_448,4,6,224,448,False,False
440000,1.5706,3024224,4_6_224_448,4,6,224,448,False,False
460000,1.568,3024224,4_6_224_448,4,6,224,448,False,False
480000,1.5648,3024224,4_6_224_448,4,6,224,448,False,False
500000,1.5633,3024224,4_6_224_448,4,6,224,448,False,False
520000,1.5611,3024224,4_6_224_448,4,6,224,448,False,False
540000,1.5586,3024224,4_6_224_448,4,6,224,448,False,False
560000,1.5576,3024224,4_6_224_448,4,6,224,448,False,False
580000,1.5551,3024224,4_6_224_448,4,6,224,448,False,False
600000,1.5542,3024224,4_6_224_448,4,6,224,448,False,False
620000,1.5511,3024224,4_6_224_448,4,6,224,448,False,False
640000,1.549,3024224,4_6_224_448,4,6,224,448,False,False
660000,1.5478,3024224,4_6_224_448,4,6,224,448,False,False
680000,1.5466,3024224,4_6_224_448,4,6,224,448,False,False
700000,1.5445,3024224,4_6_224_448,4,6,224,448,False,False
720000,1.5434,3024224,4_6_224_448,4,6,224,448,False,False
740000,1.5426,3024224,4_6_224_448,4,6,224,448,False,False
760000,1.5416,3024224,4_6_224_448,4,6,224,448,False,False
780000,1.5398,3024224,4_6_224_448,4,6,224,448,False,False
800000,1.5389,3024224,4_6_224_448,4,6,224,448,False,False
820000,1.5384,3024224,4_6_224_448,4,6,224,448,False,False
840000,1.5375,3024224,4_6_224_448,4,6,224,448,False,False
860000,1.5367,3024224,4_6_224_448,4,6,224,448,False,False
880000,1.535,3024224,4_6_224_448,4,6,224,448,False,False
900000,1.5343,3024224,4_6_224_448,4,6,224,448,False,False
920000,1.5344,3024224,4_6_224_448,4,6,224,448,False,False
940000,1.532,3024224,4_6_224_448,4,6,224,448,False,False
960000,1.531,3024224,4_6_224_448,4,6,224,448,False,False
980000,1.5318,3024224,4_6_224_448,4,6,224,448,False,False
1000000,1.53,3024224,4_6_224_448,4,6,224,448,False,False
1020000,1.5295,3024224,4_6_224_448,4,6,224,448,False,False
1040000,1.5289,3024224,4_6_224_448,4,6,224,448,False,False
20000,2.1213,3075712,16_22_128_192,16,22,128,192,False,False
40000,1.8529,3075712,16_22_128_192,16,22,128,192,False,False
60000,1.7825,3075712,16_22_128_192,16,22,128,192,False,False
80000,1.7355,3075712,16_22_128_192,16,22,128,192,False,False
100000,1.7,3075712,16_22_128_192,16,22,128,192,False,False
120000,1.6725,3075712,16_22_128_192,16,22,128,192,False,False
140000,1.6526,3075712,16_22_128_192,16,22,128,192,False,False
160000,1.6363,3075712,16_22_128_192,16,22,128,192,False,False
180000,1.6234,3075712,16_22_128_192,16,22,128,192,False,False
200000,1.6121,3075712,16_22_128_192,16,22,128,192,False,False
220000,1.603,3075712,16_22_128_192,16,22,128,192,False,False
240000,1.5939,3075712,16_22_128_192,16,22,128,192,False,False
260000,1.5875,3075712,16_22_128_192,16,22,128,192,False,False
280000,1.5815,3075712,16_22_128_192,16,22,128,192,False,False
300000,1.5748,3075712,16_22_128_192,16,22,128,192,False,False
320000,1.5691,3075712,16_22_128_192,16,22,128,192,False,False
340000,1.5622,3075712,16_22_128_192,16,22,128,192,False,False
360000,1.5562,3075712,16_22_128_192,16,22,128,192,False,False
380000,1.5503,3075712,16_22_128_192,16,22,128,192,False,False
400000,1.546,3075712,16_22_128_192,16,22,128,192,False,False
420000,1.5424,3075712,16_22_128_192,16,22,128,192,False,False
440000,1.5375,3075712,16_22_128_192,16,22,128,192,False,False
460000,1.5343,3075712,16_22_128_192,16,22,128,192,False,False
480000,1.5306,3075712,16_22_128_192,16,22,128,192,False,False
500000,1.5286,3075712,16_22_128_192,16,22,128,192,False,False
520000,1.5262,3075712,16_22_128_192,16,22,128,192,False,False
540000,1.5233,3075712,16_22_128_192,16,22,128,192,False,False
560000,1.5221,3075712,16_22_128_192,16,22,128,192,False,False
580000,1.519,3075712,16_22_128_192,16,22,128,192,False,False
600000,1.5178,3075712,16_22_128_192,16,22,128,192,False,False
620000,1.5141,3075712,16_22_128_192,16,22,128,192,False,False
640000,1.5115,3075712,16_22_128_192,16,22,128,192,False,False
660000,1.5102,3075712,16_22_128_192,16,22,128,192,False,False
680000,1.5087,3075712,16_22_128_192,16,22,128,192,False,False
700000,1.5065,3075712,16_22_128_192,16,22,128,192,False,False
720000,1.5049,3075712,16_22_128_192,16,22,128,192,False,False
740000,1.5041,3075712,16_22_128_192,16,22,128,192,False,False
760000,1.5026,3075712,16_22_128_192,16,22,128,192,False,False
780000,1.5008,3075712,16_22_128_192,16,22,128,192,False,False
800000,1.4996,3075712,16_22_128_192,16,22,128,192,False,False
820000,1.4989,3075712,16_22_128_192,16,22,128,192,False,False
840000,1.4977,3075712,16_22_128_192,16,22,128,192,False,False
860000,1.4969,3075712,16_22_128_192,16,22,128,192,False,False
880000,1.494,3075712,16_22_128_192,16,22,128,192,False,False
900000,1.4938,3075712,16_22_128_192,16,22,128,192,False,False
920000,1.4919,3075712,16_22_128_192,16,22,128,192,False,False
940000,1.4917,3075712,16_22_128_192,16,22,128,192,False,False
960000,1.4908,3075712,16_22_128_192,16,22,128,192,False,False
980000,1.489,3075712,16_22_128_192,16,22,128,192,False,False
1000000,1.4886,3075712,16_22_128_192,16,22,128,192,False,False
1020000,1.4879,3075712,16_22_128_192,16,22,128,192,False,False
1040000,1.4864,3075712,16_22_128_192,16,22,128,192,False,False
1060000,1.4852,3075712,16_22_128_192,16,22,128,192,False,False
1080000,1.4846,3075712,16_22_128_192,16,22,128,192,False,False
1100000,1.4843,3075712,16_22_128_192,16,22,128,192,False,False
1120000,1.4837,3075712,16_22_128_192,16,22,128,192,False,False
1140000,1.4827,3075712,16_22_128_192,16,22,128,192,False,False
1160000,1.4834,3075712,16_22_128_192,16,22,128,192,False,False
1180000,1.4813,3075712,16_22_128_192,16,22,128,192,False,False
1200000,1.482,3075712,16_22_128_192,16,22,128,192,False,False
1220000,1.4792,3075712,16_22_128_192,16,22,128,192,False,False
1240000,1.4785,3075712,16_22_128_192,16,22,128,192,False,False
1260000,1.4767,3075712,16_22_128_192,16,22,128,192,False,False
1280000,1.4764,3075712,16_22_128_192,16,22,128,192,False,False
1300000,1.4777,3075712,16_22_128_192,16,22,128,192,False,False
1320000,1.4767,3075712,16_22_128_192,16,22,128,192,False,False
1340000,1.4766,3075712,16_22_128_192,16,22,128,192,False,False
1360000,1.4754,3075712,16_22_128_192,16,22,128,192,False,False
1380000,1.4751,3075712,16_22_128_192,16,22,128,192,False,False
1400000,1.4746,3075712,16_22_128_192,16,22,128,192,False,False
1420000,1.474,3075712,16_22_128_192,16,22,128,192,False,False
1440000,1.4725,3075712,16_22_128_192,16,22,128,192,False,False
1460000,1.4734,3075712,16_22_128_192,16,22,128,192,False,False
1480000,1.4717,3075712,16_22_128_192,16,22,128,192,False,False
1500000,1.4717,3075712,16_22_128_192,16,22,128,192,False,False
1520000,1.4698,3075712,16_22_128_192,16,22,128,192,False,False
20000,2.0556,4028640,4_8_224_448,4,8,224,448,False,False
40000,1.8197,4028640,4_8_224_448,4,8,224,448,False,False
60000,1.754,4028640,4_8_224_448,4,8,224,448,False,False
80000,1.7135,4028640,4_8_224_448,4,8,224,448,False,False
100000,1.6849,4028640,4_8_224_448,4,8,224,448,False,False
120000,1.6626,4028640,4_8_224_448,4,8,224,448,False,False
140000,1.6461,4028640,4_8_224_448,4,8,224,448,False,False
160000,1.6327,4028640,4_8_224_448,4,8,224,448,False,False
180000,1.622,4028640,4_8_224_448,4,8,224,448,False,False
200000,1.612,4028640,4_8_224_448,4,8,224,448,False,False
220000,1.6043,4028640,4_8_224_448,4,8,224,448,False,False
240000,1.5961,4028640,4_8_224_448,4,8,224,448,False,False
260000,1.5907,4028640,4_8_224_448,4,8,224,448,False,False
280000,1.585,4028640,4_8_224_448,4,8,224,448,False,False
300000,1.5794,4028640,4_8_224_448,4,8,224,448,False,False
320000,1.5741,4028640,4_8_224_448,4,8,224,448,False,False
340000,1.5676,4028640,4_8_224_448,4,8,224,448,False,False
360000,1.5618,4028640,4_8_224_448,4,8,224,448,False,False
380000,1.5561,4028640,4_8_224_448,4,8,224,448,False,False
400000,1.5522,4028640,4_8_224_448,4,8,224,448,False,False
420000,1.5487,4028640,4_8_224_448,4,8,224,448,False,False
440000,1.5441,4028640,4_8_224_448,4,8,224,448,False,False
460000,1.541,4028640,4_8_224_448,4,8,224,448,False,False
480000,1.5376,4028640,4_8_224_448,4,8,224,448,False,False
500000,1.5357,4028640,4_8_224_448,4,8,224,448,False,False
520000,1.5336,4028640,4_8_224_448,4,8,224,448,False,False
540000,1.5309,4028640,4_8_224_448,4,8,224,448,False,False
560000,1.5297,4028640,4_8_224_448,4,8,224,448,False,False
580000,1.5271,4028640,4_8_224_448,4,8,224,448,False,False
600000,1.5258,4028640,4_8_224_448,4,8,224,448,False,False
620000,1.5223,4028640,4_8_224_448,4,8,224,448,False,False
640000,1.5199,4028640,4_8_224_448,4,8,224,448,False,False
660000,1.5185,4028640,4_8_224_448,4,8,224,448,False,False
680000,1.5172,4028640,4_8_224_448,4,8,224,448,False,False
700000,1.5151,4028640,4_8_224_448,4,8,224,448,False,False
720000,1.5137,4028640,4_8_224_448,4,8,224,448,False,False
740000,1.5129,4028640,4_8_224_448,4,8,224,448,False,False
760000,1.5116,4028640,4_8_224_448,4,8,224,448,False,False
780000,1.5098,4028640,4_8_224_448,4,8,224,448,False,False
800000,1.5085,4028640,4_8_224_448,4,8,224,448,False,False
820000,1.5079,4028640,4_8_224_448,4,8,224,448,False,False
20000,2.0471,3665856,6_18_192_96,6,18,192,96,True,True
40000,1.8141,3665856,6_18_192_96,6,18,192,96,True,True
60000,1.7502,3665856,6_18_192_96,6,18,192,96,True,True
80000,1.7108,3665856,6_18_192_96,6,18,192,96,True,True
100000,1.6829,3665856,6_18_192_96,6,18,192,96,True,True
120000,1.6593,3665856,6_18_192_96,6,18,192,96,True,True
140000,1.641,3665856,6_18_192_96,6,18,192,96,True,True
160000,1.6254,3665856,6_18_192_96,6,18,192,96,True,True
180000,1.6129,3665856,6_18_192_96,6,18,192,96,True,True
200000,1.6016,3665856,6_18_192_96,6,18,192,96,True,True
220000,1.5922,3665856,6_18_192_96,6,18,192,96,True,True
240000,1.5827,3665856,6_18_192_96,6,18,192,96,True,True
260000,1.5761,3665856,6_18_192_96,6,18,192,96,True,True
280000,1.5698,3665856,6_18_192_96,6,18,192,96,True,True
300000,1.5633,3665856,6_18_192_96,6,18,192,96,True,True
320000,1.5574,3665856,6_18_192_96,6,18,192,96,True,True
340000,1.5504,3665856,6_18_192_96,6,18,192,96,True,True
360000,1.5439,3665856,6_18_192_96,6,18,192,96,True,True
380000,1.5378,3665856,6_18_192_96,6,18,192,96,True,True
400000,1.5334,3665856,6_18_192_96,6,18,192,96,True,True
420000,1.5297,3665856,6_18_192_96,6,18,192,96,True,True
440000,1.5246,3665856,6_18_192_96,6,18,192,96,True,True
460000,1.5211,3665856,6_18_192_96,6,18,192,96,True,True
480000,1.5172,3665856,6_18_192_96,6,18,192,96,True,True
500000,1.5152,3665856,6_18_192_96,6,18,192,96,True,True
520000,1.5126,3665856,6_18_192_96,6,18,192,96,True,True
540000,1.5096,3665856,6_18_192_96,6,18,192,96,True,True
560000,1.508,3665856,6_18_192_96,6,18,192,96,True,True
580000,1.5051,3665856,6_18_192_96,6,18,192,96,True,True
600000,1.5037,3665856,6_18_192_96,6,18,192,96,True,True
620000,1.4996,3665856,6_18_192_96,6,18,192,96,True,True
640000,1.497,3665856,6_18_192_96,6,18,192,96,True,True
660000,1.4955,3665856,6_18_192_96,6,18,192,96,True,True
680000,1.494,3665856,6_18_192_96,6,18,192,96,True,True
700000,1.4918,3665856,6_18_192_96,6,18,192,96,True,True
720000,1.4902,3665856,6_18_192_96,6,18,192,96,True,True
740000,1.4893,3665856,6_18_192_96,6,18,192,96,True,True
760000,1.4879,3665856,6_18_192_96,6,18,192,96,True,True
20000,2.0371,4144320,6_16_192_192,6,16,192,192,True,True
40000,1.8113,4144320,6_16_192_192,6,16,192,192,True,True
60000,1.7474,4144320,6_16_192_192,6,16,192,192,True,True
80000,1.7048,4144320,6_16_192_192,6,16,192,192,True,True
100000,1.6742,4144320,6_16_192_192,6,16,192,192,True,True
120000,1.6497,4144320,6_16_192_192,6,16,192,192,True,True
140000,1.6309,4144320,6_16_192_192,6,16,192,192,True,True
160000,1.6155,4144320,6_16_192_192,6,16,192,192,True,True
180000,1.603,4144320,6_16_192_192,6,16,192,192,True,True
200000,1.5915,4144320,6_16_192_192,6,16,192,192,True,True
220000,1.5822,4144320,6_16_192_192,6,16,192,192,True,True
240000,1.5725,4144320,6_16_192_192,6,16,192,192,True,True
260000,1.5658,4144320,6_16_192_192,6,16,192,192,True,True
280000,1.5596,4144320,6_16_192_192,6,16,192,192,True,True
300000,1.5528,4144320,6_16_192_192,6,16,192,192,True,True
320000,1.5467,4144320,6_16_192_192,6,16,192,192,True,True
340000,1.5391,4144320,6_16_192_192,6,16,192,192,True,True
360000,1.5325,4144320,6_16_192_192,6,16,192,192,True,True
380000,1.5262,4144320,6_16_192_192,6,16,192,192,True,True
400000,1.5214,4144320,6_16_192_192,6,16,192,192,True,True
420000,1.5174,4144320,6_16_192_192,6,16,192,192,True,True
440000,1.5124,4144320,6_16_192_192,6,16,192,192,True,True
460000,1.5086,4144320,6_16_192_192,6,16,192,192,True,True
480000,1.5044,4144320,6_16_192_192,6,16,192,192,True,True
500000,1.5024,4144320,6_16_192_192,6,16,192,192,True,True
520000,1.4997,4144320,6_16_192_192,6,16,192,192,True,True
540000,1.4965,4144320,6_16_192_192,6,16,192,192,True,True
560000,1.495,4144320,6_16_192_192,6,16,192,192,True,True
580000,1.4919,4144320,6_16_192_192,6,16,192,192,True,True
600000,1.4905,4144320,6_16_192_192,6,16,192,192,True,True
620000,1.4864,4144320,6_16_192_192,6,16,192,192,True,True
640000,1.4837,4144320,6_16_192_192,6,16,192,192,True,True
660000,1.4823,4144320,6_16_192_192,6,16,192,192,True,True
680000,1.4806,4144320,6_16_192_192,6,16,192,192,True,True
700000,1.4783,4144320,6_16_192_192,6,16,192,192,True,True
720000,1.4766,4144320,6_16_192_192,6,16,192,192,True,True
740000,1.4757,4144320,6_16_192_192,6,16,192,192,True,True
760000,1.4742,4144320,6_16_192_192,6,16,192,192,True,True
780000,1.4725,4144320,6_16_192_192,6,16,192,192,True,True
800000,1.4708,4144320,6_16_192_192,6,16,192,192,True,True
820000,1.4702,4144320,6_16_192_192,6,16,192,192,True,True
20000,2.0499,4473088,4_8_256_384,4,8,256,384,False,False
40000,1.8195,4473088,4_8_256_384,4,8,256,384,False,False
60000,1.7497,4473088,4_8_256_384,4,8,256,384,False,False
80000,1.7059,4473088,4_8_256_384,4,8,256,384,False,False
100000,1.6767,4473088,4_8_256_384,4,8,256,384,False,False
120000,1.654,4473088,4_8_256_384,4,8,256,384,False,False
140000,1.637,4473088,4_8_256_384,4,8,256,384,False,False
160000,1.6228,4473088,4_8_256_384,4,8,256,384,False,False
180000,1.6108,4473088,4_8_256_384,4,8,256,384,False,False
200000,1.6,4473088,4_8_256_384,4,8,256,384,False,False
220000,1.5915,4473088,4_8_256_384,4,8,256,384,False,False
240000,1.5827,4473088,4_8_256_384,4,8,256,384,False,False
260000,1.5769,4473088,4_8_256_384,4,8,256,384,False,False
280000,1.571,4473088,4_8_256_384,4,8,256,384,False,False
300000,1.5652,4473088,4_8_256_384,4,8,256,384,False,False
320000,1.5598,4473088,4_8_256_384,4,8,256,384,False,False
340000,1.5531,4473088,4_8_256_384,4,8,256,384,False,False
360000,1.547,4473088,4_8_256_384,4,8,256,384,False,False
380000,1.5411,4473088,4_8_256_384,4,8,256,384,False,False
400000,1.5371,4473088,4_8_256_384,4,8,256,384,False,False
420000,1.5336,4473088,4_8_256_384,4,8,256,384,False,False
440000,1.529,4473088,4_8_256_384,4,8,256,384,False,False
460000,1.5258,4473088,4_8_256_384,4,8,256,384,False,False
480000,1.5222,4473088,4_8_256_384,4,8,256,384,False,False
500000,1.5201,4473088,4_8_256_384,4,8,256,384,False,False
520000,1.5177,4473088,4_8_256_384,4,8,256,384,False,False
540000,1.5149,4473088,4_8_256_384,4,8,256,384,False,False
560000,1.5136,4473088,4_8_256_384,4,8,256,384,False,False
580000,1.5108,4473088,4_8_256_384,4,8,256,384,False,False
600000,1.5095,4473088,4_8_256_384,4,8,256,384,False,False
620000,1.5057,4473088,4_8_256_384,4,8,256,384,False,False
640000,1.5034,4473088,4_8_256_384,4,8,256,384,False,False
660000,1.5021,4473088,4_8_256_384,4,8,256,384,False,False
680000,1.5006,4473088,4_8_256_384,4,8,256,384,False,False
700000,1.4983,4473088,4_8_256_384,4,8,256,384,False,False
720000,1.4972,4473088,4_8_256_384,4,8,256,384,False,False
740000,1.4961,4473088,4_8_256_384,4,8,256,384,False,False
760000,1.4948,4473088,4_8_256_384,4,8,256,384,False,False
780000,1.493,4473088,4_8_256_384,4,8,256,384,False,False
800000,1.4919,4473088,4_8_256_384,4,8,256,384,False,False
820000,1.4913,4473088,4_8_256_384,4,8,256,384,False,False
840000,1.49,4473088,4_8_256_384,4,8,256,384,False,False
860000,1.4893,4473088,4_8_256_384,4,8,256,384,False,False
880000,1.4873,4473088,4_8_256_384,4,8,256,384,False,False
900000,1.4864,4473088,4_8_256_384,4,8,256,384,False,False
920000,1.4864,4473088,4_8_256_384,4,8,256,384,False,False
940000,1.4841,4473088,4_8_256_384,4,8,256,384,False,False
960000,1.4829,4473088,4_8_256_384,4,8,256,384,False,False
980000,1.4834,4473088,4_8_256_384,4,8,256,384,False,False
1000000,1.4816,4473088,4_8_256_384,4,8,256,384,False,False
1020000,1.4809,4473088,4_8_256_384,4,8,256,384,False,False
1040000,1.4803,4473088,4_8_256_384,4,8,256,384,False,False
1060000,1.4784,4473088,4_8_256_384,4,8,256,384,False,False
1080000,1.4783,4473088,4_8_256_384,4,8,256,384,False,False
1100000,1.4783,4473088,4_8_256_384,4,8,256,384,False,False
1120000,1.4773,4473088,4_8_256_384,4,8,256,384,False,False
20000,2.0452,4144320,12_16_192_192,12,16,192,192,False,True
40000,1.8134,4144320,12_16_192_192,12,16,192,192,False,True
60000,1.7493,4144320,12_16_192_192,12,16,192,192,False,True
80000,1.7057,4144320,12_16_192_192,12,16,192,192,False,True
100000,1.6737,4144320,12_16_192_192,12,16,192,192,False,True
120000,1.6484,4144320,12_16_192_192,12,16,192,192,False,True
140000,1.6293,4144320,12_16_192_192,12,16,192,192,False,True
160000,1.6134,4144320,12_16_192_192,12,16,192,192,False,True
180000,1.6013,4144320,12_16_192_192,12,16,192,192,False,True
200000,1.5897,4144320,12_16_192_192,12,16,192,192,False,True
220000,1.5803,4144320,12_16_192_192,12,16,192,192,False,True
240000,1.5708,4144320,12_16_192_192,12,16,192,192,False,True
260000,1.5646,4144320,12_16_192_192,12,16,192,192,False,True
280000,1.5584,4144320,12_16_192_192,12,16,192,192,False,True
300000,1.5518,4144320,12_16_192_192,12,16,192,192,False,True
320000,1.5458,4144320,12_16_192_192,12,16,192,192,False,True
340000,1.5383,4144320,12_16_192_192,12,16,192,192,False,True
360000,1.532,4144320,12_16_192_192,12,16,192,192,False,True
380000,1.5257,4144320,12_16_192_192,12,16,192,192,False,True
400000,1.5211,4144320,12_16_192_192,12,16,192,192,False,True
420000,1.5173,4144320,12_16_192_192,12,16,192,192,False,True
440000,1.5122,4144320,12_16_192_192,12,16,192,192,False,True
460000,1.5089,4144320,12_16_192_192,12,16,192,192,False,True
480000,1.5047,4144320,12_16_192_192,12,16,192,192,False,True
500000,1.5028,4144320,12_16_192_192,12,16,192,192,False,True
520000,1.5001,4144320,12_16_192_192,12,16,192,192,False,True
540000,1.4972,4144320,12_16_192_192,12,16,192,192,False,True
560000,1.4956,4144320,12_16_192_192,12,16,192,192,False,True
580000,1.4927,4144320,12_16_192_192,12,16,192,192,False,True
600000,1.4914,4144320,12_16_192_192,12,16,192,192,False,True
620000,1.4871,4144320,12_16_192_192,12,16,192,192,False,True
640000,1.4844,4144320,12_16_192_192,12,16,192,192,False,True
660000,1.483,4144320,12_16_192_192,12,16,192,192,False,True
680000,1.4814,4144320,12_16_192_192,12,16,192,192,False,True
700000,1.4797,4144320,12_16_192_192,12,16,192,192,False,True
720000,1.4778,4144320,12_16_192_192,12,16,192,192,False,True
740000,1.4765,4144320,12_16_192_192,12,16,192,192,False,True
760000,1.4745,4144320,12_16_192_192,12,16,192,192,False,True
780000,1.4733,4144320,12_16_192_192,12,16,192,192,False,True
800000,1.472,4144320,12_16_192_192,12,16,192,192,False,True
820000,1.4701,4144320,12_16_192_192,12,16,192,192,False,True
840000,1.4682,4144320,12_16_192_192,12,16,192,192,False,True
860000,1.4685,4144320,12_16_192_192,12,16,192,192,False,True
880000,1.4668,4144320,12_16_192_192,12,16,192,192,False,True
900000,1.4662,4144320,12_16_192_192,12,16,192,192,False,True
920000,1.4641,4144320,12_16_192_192,12,16,192,192,False,True
940000,1.4637,4144320,12_16_192_192,12,16,192,192,False,True
960000,1.4628,4144320,12_16_192_192,12,16,192,192,False,True
980000,1.4607,4144320,12_16_192_192,12,16,192,192,False,True
1000000,1.4603,4144320,12_16_192_192,12,16,192,192,False,True
1020000,1.4592,4144320,12_16_192_192,12,16,192,192,False,True
1040000,1.4577,4144320,12_16_192_192,12,16,192,192,False,True
1060000,1.4565,4144320,12_16_192_192,12,16,192,192,False,True
1080000,1.4557,4144320,12_16_192_192,12,16,192,192,False,True
1100000,1.4556,4144320,12_16_192_192,12,16,192,192,False,True
1120000,1.4548,4144320,12_16_192_192,12,16,192,192,False,True
1140000,1.4537,4144320,12_16_192_192,12,16,192,192,False,True
1160000,1.4541,4144320,12_16_192_192,12,16,192,192,False,True
1180000,1.4524,4144320,12_16_192_192,12,16,192,192,False,True
1200000,1.4527,4144320,12_16_192_192,12,16,192,192,False,True
1220000,1.4494,4144320,12_16_192_192,12,16,192,192,False,True
1240000,1.4486,4144320,12_16_192_192,12,16,192,192,False,True
1260000,1.4469,4144320,12_16_192_192,12,16,192,192,False,True
1280000,1.4465,4144320,12_16_192_192,12,16,192,192,False,True
1300000,1.4476,4144320,12_16_192_192,12,16,192,192,False,True
1320000,1.4451,4144320,12_16_192_192,12,16,192,192,False,True
1340000,1.4467,4144320,12_16_192_192,12,16,192,192,False,True
1360000,1.4449,4144320,12_16_192_192,12,16,192,192,False,True
1380000,1.445,4144320,12_16_192_192,12,16,192,192,False,True
1400000,1.4429,4144320,12_16_192_192,12,16,192,192,False,True
1420000,1.4423,4144320,12_16_192_192,12,16,192,192,False,True
1440000,1.4409,4144320,12_16_192_192,12,16,192,192,False,True
1460000,1.4421,4144320,12_16_192_192,12,16,192,192,False,True
1480000,1.4413,4144320,12_16_192_192,12,16,192,192,False,True
1500000,1.4414,4144320,12_16_192_192,12,16,192,192,False,True
1520000,1.4395,4144320,12_16_192_192,12,16,192,192,False,True
1540000,1.4404,4144320,12_16_192_192,12,16,192,192,False,True
1560000,1.4396,4144320,12_16_192_192,12,16,192,192,False,True
1580000,1.4382,4144320,12_16_192_192,12,16,192,192,False,True
1600000,1.4388,4144320,12_16_192_192,12,16,192,192,False,True
1620000,1.4369,4144320,12_16_192_192,12,16,192,192,False,True
1640000,1.4366,4144320,12_16_192_192,12,16,192,192,False,True
1660000,1.4362,4144320,12_16_192_192,12,16,192,192,False,True
1680000,1.4355,4144320,12_16_192_192,12,16,192,192,False,True
1700000,1.4357,4144320,12_16_192_192,12,16,192,192,False,True
1720000,1.4355,4144320,12_16_192_192,12,16,192,192,False,True
1740000,1.435,4144320,12_16_192_192,12,16,192,192,False,True
1760000,1.4353,4144320,12_16_192_192,12,16,192,192,False,True
1780000,1.4338,4144320,12_16_192_192,12,16,192,192,False,True
1800000,1.435,4144320,12_16_192_192,12,16,192,192,False,True
1820000,1.4329,4144320,12_16_192_192,12,16,192,192,False,True
1840000,1.4307,4144320,12_16_192_192,12,16,192,192,False,True
1860000,1.4313,4144320,12_16_192_192,12,16,192,192,False,True
1880000,1.4308,4144320,12_16_192_192,12,16,192,192,False,True
1900000,1.4313,4144320,12_16_192_192,12,16,192,192,False,True
1920000,1.4308,4144320,12_16_192_192,12,16,192,192,False,True
1940000,1.4304,4144320,12_16_192_192,12,16,192,192,False,True
1960000,1.4298,4144320,12_16_192_192,12,16,192,192,False,True
1980000,1.4308,4144320,12_16_192_192,12,16,192,192,False,True
2000000,1.4294,4144320,12_16_192_192,12,16,192,192,False,True
2020000,1.4295,4144320,12_16_192_192,12,16,192,192,False,True
2040000,1.4284,4144320,12_16_192_192,12,16,192,192,False,True
20000,2.0371,4433632,4_16_224_112,4,16,224,112,False,True
40000,1.8126,4433632,4_16_224_112,4,16,224,112,False,True
60000,1.7474,4433632,4_16_224_112,4,16,224,112,False,True
80000,1.7064,4433632,4_16_224_112,4,16,224,112,False,True
100000,1.6785,4433632,4_16_224_112,4,16,224,112,False,True
120000,1.6561,4433632,4_16_224_112,4,16,224,112,False,True
140000,1.6383,4433632,4_16_224_112,4,16,224,112,False,True
160000,1.6233,4433632,4_16_224_112,4,16,224,112,False,True
180000,1.6111,4433632,4_16_224_112,4,16,224,112,False,True
200000,1.5999,4433632,4_16_224_112,4,16,224,112,False,True
220000,1.591,4433632,4_16_224_112,4,16,224,112,False,True
240000,1.5819,4433632,4_16_224_112,4,16,224,112,False,True
260000,1.5757,4433632,4_16_224_112,4,16,224,112,False,True
280000,1.5696,4433632,4_16_224_112,4,16,224,112,False,True
